id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
in-0231d9a2053a2c6a,indeed,https://fr.indeed.com/viewjob?jk=0231d9a2053a2c6a,https://vossloh.wd3.myworkdayjobs.com/de-DE/Vossloh_External_Careers/job/Fre-en-Tardenois/Technicien-Mthodes---Amlioration-Continue-H-F-D_JR100192,Technicien Méthodes - Amélioration Continue H/F/D,Vossloh AG,"Fère-en-Tardenois, HDF, FR",2024-11-20,,,,,,,False,,,,,"Sie wollen die Zukunft der Mobilität mitgestalten und einen Beitrag zur Nachhaltigkeit leisten? Dann sind Sie bei Vossloh an der richtigen Adresse. Werden Sie Teil unseres Teams und arbeiten Sie an innovativen Lösungen, die den positiven Wandel in der Verkehrsbranche vorantreiben.
Nous sommes à la recherche de notre futur.e Technicien.ne méthodes \\- Amélioration continue (H/F/D) basé.e sur notre site de Fère\\-en\\-Tardenois (Aisne) en Contrat à Durée Indéterminée (CDI).
Vos Tâches* Elaborer les gammes de fabrication des produits, définir les procédures à suivre et rédiger les dossiers de fabrication.
* Améliorer les process opérationnels par la mise en place régulière d'améliorations basées sur l'observation des tâches, les mesures de temps et le feedback des opérationnels avec comme objectif l'optimisation des coûts, l'amélioration de la sécurité, de l'environnement et de la qualité.
* Réaliser et/ou aider à la conception et aux choix d'implantation d'équipements de production et aux phases de tests.
* Mettre en œuvre les nouvelles procédures et à l'amélioration continue (pratiques de travail, de sécurité, méthodologie de résolution de problèmes…).
* Mettre à jour la base documentaire (dossiers techniques, rapports, documents de procédures…) et optimiser le fonds documentaire.
* Assurer un benchmarking interne pour identifier les meilleures pratiques et les innovations à mettre en œuvre dans l'usine.
* Créer le cas échéant les programmes des équipements permettant la production des pièces et de sous composants suivant les directives données
* Assister l'atelier de production pour l'aider à résoudre les problèmes techniques rencontrés.
* Collaborer aux différents projets d'amélioration.
* Signaler tout écart constaté concernant la santé, la sécurité ou l'environnement au responsable de service.
* Favoriser l'émission d'idées nouvelles et être acteur dans la démarche d'amélioration continue


Votre Profil* Une expérience réussie dans un poste similaire, idéalement dans l'industrie ferroviaire ou manufacturière.
* Une solide compréhension des méthodologies Lean, Six Sigma ou autres outils d'amélioration continue.
* Des compétences analytiques fortes permettant de diagnostiquer rapidement problèmes complexes liés aux opérations et proposer solutions efficaces.
* Excellentes aptitudes relationnelles afin de faciliter coopération inter fonctionnelle entre diverses parties prenantes internes à travers toute entreprise Vossloh Cogifer.
* Autonomie professionnelle affirmée mais également sens avéré du travail collaboratif lorsque situation requiert partage opinions ou sollicitation appui collègues experts domaine.
* Maîtrise parfaite logiciels bureautiques standards utilisés quotidiennement notamment Excel Word PowerPoint.

  

Des déplacements occasionnels sont à prévoir sur nos sites de production en France.
Vos Avantages*Pourquoi nous rejoindre ?** Des missions valorisantes avec une place clé dans la relation avec l’ensemble de nos clients et fournisseurs internes
* Possibilité d’évolution en interne
* Une vraie opportunité de contribuer à l’évolution d’une structure à taille humaine dans un environnement international
* Des thématiques et projets durables et cohérents en lien avec des sujets d’actualité


Chez Vossloh vous pouvez vous attendre à un poste enrichissant tant au niveau des qualités des missions que des responsabilités données à nos collaborateurs, le tout au sein d'une équipe motivée. Dans un environnement stable et en croissance tourné vers l'innovation, nous vous offrons un parcours d'intégration riche, une rémunération équitable avec vos attentes et celles du groupe.* Accord télétravail.
* Rémunération sur 13 mois
* Bonus et/ou Prime de résultat
* Remboursement frais kilométrique
* Prise en charge de l'abonnement de train à hauteur de 100%
* Restaurant d'entreprise avec participation employeur
* Intéressement et Participation
* CSE


Ihr Ansprechpartner
BAUSSART, QUENTIN",,https://fr.indeed.com/cmp/Vossloh-Ag,,http://www.vossloh.de,"Werdohl, GM","1,001 to 5,000",$500M to $1B (USD),
in-af8c133804274fa4,indeed,https://fr.indeed.com/viewjob?jk=af8c133804274fa4,https://www.altays-progiciels.com/sncf-recrutement-externe/back/offre/redirectOffreSiteCarriere/1?NoOffre=2499950&NoSociete=389&NoLangue=1&NoSource=16005,"Technicien ou technicienne amélioration continue, Tergnier",SNCF Voyageurs,"Tergnier, HDF, FR",2024-08-06,,,,,,,False,,,,,"**Description de l'employeur**
Présentes sur l'ensemble du territoire, grâce à 11 sites industriels, et 9 000 collaborateurs, nos équipes de la maintenance et de l'ingénierie ferroviaire du matériel sont responsables de la fiabilité de la flotte ferroviaire pour garantir aux voyageurs, des trajets sûrs et confortables.


Notre coeur de métier : la réparation et la rénovation du matériel roulant (TER, TGV, Intercités, Transilien..) grâce à nos domaines d'expertise (électricité, mécanique, hydraulique...).


Rejoignez nos usines du futur !

 **Description du poste**
En tant que membre de l'équipe du Système de Production du Matériel Industriel (SPMI), vous jouez un rôle essentiel dans l'amélioration continue et l'efficacité opérationnelle du centre de maintenance industrielle des trains. Vous êtes le garant de la mise en oeuvre des formations, de l'évaluation de la maturité du SPMI, et de l'accompagnement des managers et des agents dans les démarches de progrès.


Vous êtes basé au Technicentre industriel Picardie situé à Tergnier.

**Vos missions principales sont les suivantes :**


Déploiement du Système de Production du Matériel Industriel (SPMI) :

* Mise en oeuvre des formations SPMI au sein des collectifs, en collaboration avec les agents et leur manager.
* Réalisation et mise à jour des évaluations de maturité SPMI avec le manager, couvrant divers domaines (Flux, Sécurité, Performance, QRQC \\- contrôle qualité, Kitting...).
* Mesure des pertes et identification des opportunités de progrès.
* Accompagnement du manager lors des tournées terrains pour des actions immédiates et le maintien des standards acquis.
* Effectuation d'observations et d'analyses simples telles que la gestion du temps (VA/NVA), les chronogrammes SMED, les diagrammes Spaghetti, et la cartographie des flux.


Animation des chantiers de progrès :

* Animation et réalisation des chantiers de progrès dans l'atelier.
* Participation à la sélection des axes de progrès prioritaires avec le chef d'atelier, son adjoint, et le Pôle Amélioration Continue (PAC).
* Encadrement et animation des chantiers de progrès simples selon la méthode Kaizen SPMI.
* Réalisation des actions en appliquant les standards SPMI définis par le PAC.
* Coordination des actions de progrès avec les services supports (Maintenance, Méthodes, QSE, Qualité Industrielle) au sein de l'atelier.


Innovation :

* Facilitation de la démarche d'innovation en échangeant avec les agents pour élaborer des idées novatrices.
* Orientation des agents dans la mise en oeuvre de leurs innovations.

**Contexte :**

* Vous travaillez en équipe au sein d'un établissement de maintenance.
* Le port des EPI est obligatoire.

**Formation :**


Dès votre intégration, vous bénéficiez d'un parcours de formation. afin d'acquérir les compétences et spécificités liées à votre métier, de plusieurs semaines, en binôme. Vous pourrez éventuellement suivre aussi des modules de formation à l'université du Matériel (Technicampus au Mans (72\\). L'ensemble permettra de vous familiariser au fonctionnement et à l'environnement de votre unité d'affectation.

 **Profil recherché**
Vous êtes titulaire d'un diplôme de niveau Bac\\+2 ou équivalent, idéalement en gestion de production ou méthodes.

* Vous avez plus de 10 ans d'expérience en milieu industriel
* Vous avez de l'expérience en tant qu'agent de production et/ou superviseur/manager d'un petit collectif (4\\-5 personnes)
* Une expérience dans un service Méthodes et/ou PME serait un plus
* Bonne maîtrise d'Excel (formules, graphiques, tableaux croisés dynamiques)

*Le MOOC Destination maintenance des trains peut vous aider à mieux connaître et comprendre ces métiers :* *rendez\\-vous ici**.*

**Les compétences et qualités :**

* Logique
* Organisation
* Méthode
* Attention
* Rigueur
* Respect des procédures
* Force de proposition
* Dynamisme

*Tous nos métiers sont ouverts aux personnes en situation de handicap.*

**Rétribution et avantages**


À l'issue de la formation initiale, votre rémunération brute annuelle, incluant les éléments variables, sera comprise **entre 29 870EUR et 38 000EUR**. Elle sera calculée en fonction de votre profil, de votre expérience et des conditions d'exercice de votre poste.

**Chez SNCF Voyageurs, nous vous offrons également des avantages spécifiques tels que :**

* La quasi\\-gratuité des trains.
* 28 jours de congés et des RTT.
* Une aide au logement et un accès au parc immobilier locatif SNCF.
* Un accès au restaurant d'entreprise selon votre lieu d'affectation.
* Une indemnité de garde d'enfant de moins de 3 ans à 100 EUR bruts par mois et par enfant.
* Une allocation familiale supplémentaire versée mensuellement en plus des allocations familiales légales pour les agents avec des enfants à charge.
* Un intéressement annuel en fonction de l'atteinte des objectifs collectifs.
* Un plan d'épargne entreprise avec un système d'abondement (300 EUR bruts par an pour 1 500 EUR placés \\+ 3 niveaux d'épargne en fonction du risque souhaité).
* Une mutuelle d'entreprise prise en charge à hauteur de 60% par l'employeur.

*Pour en savoir plus sur notre package de rémunération**,* *rendez\\-vous sur ce lien**.*",,https://fr.indeed.com/cmp/Sncf-Voyageurs,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d5198435a2f3d762505d16130bc1b4d2,,,,,
li-4158222636,linkedin,https://www.linkedin.com/jobs/view/4158222636,https://www.usinenouvelle.com/offre-emploi/offre-emploi-adjoint-responsable-maintenance-h-f-o-4223000&urlHash=bfqV,Adjoint Responsable Maintenance H/F,L'Usine Nouvelle,"Reims, Grand Est, France",2025-02-20,fulltime,,,,,,,mid-senior level,Management and Manufacturing,,,"**PME** 
 qui appartient à un grand Groupe, leader mondial de la nutrition humaine et animale et la première entreprise mondiale de production et de transformation agricole. Créée en 1992, cette entreprise basée près de
 **Reims** 
 travaille en feu continu toute l'année avec près de
 **200 salariés.**
 En Tant Qu Adjoint Responsable Maintenance, Rattaché Au Responsable Maintenance Et à La Tête D'une Équipe De 4 Personnes, Vos Missions Sont Les Suivantes
   

  

* Être le garant de la fiabilité des machines et équipements nouveaux et existants. Garantir les objectifs du service de maintenance. Être le point de contact et communication entre la maintenance, l'ingénierie et les projets,
* Encadrer une équipe de Mécaniciens, Ingénieurs et prestataires. Fournir les conseils sur les stratégies et technologies de fiabilité,
* Rédiger et mettre à jour les procédures de maintenance et les documents pertinents. Participer à l'élaboration de stratégies de maintenance pour les équipements,
* Prendre en charge l'exécution du processus RCM (Reliability Centered Maintenance) sur l'équipement existant,
* Participer à l'amélioration du processus de planification et développer des plans de travail grâce à des audits périodiques,
* Travailler avec l'Ingénieur de fiabilité. Ramener de l'expertise sur les projets en Lean et Amelioration Continue,
* Vérifier la conformité en matière de sécurité alimentaire et de maintenance de précision. Porter la responsabilité de la sécurité du personnel et des produits,
* Définir et mettre en oeuvre de façon opérationnelle des indicateurs de performance mesurable et réalisable.


 Salaire fixe avantageux.
   

  

* Prime vacances annuelle garantie,
* Prime transport,
* 12 RTT,
* 25 jours CP \\+ 2 jours entreprise,
* Intéressement et plan épargne entreprise,
* Mutuelle subventionnée a près de 70% par l'entreprise,
* Tickets restaurants,
* Avantages CSE : Chèques cadeaux, paniers Noël, sorties enfants, allocations de rentrée scolaire,
* Avantages bien être.


 ,
   

  

 Pour ce poste d'Adjoint Responsable Maintenance, vous êtes diplômé d'une formation Bac \\+5 minimum.
   

  

 Vous avez une ou plusieurs expériences accomplies en
 **maintenance** 
 (côté mécanique), dans un domaine agroalimentaire, chimique ou associé.
   

  

 Vous connaissez les normes, règles d'hygiène et sécurité en vigueur.
   

  

 Bon communicant, vous êtes synthétique et en capacité d'analyser des situations complexes. Vous avez la capacité d'interagir en transverse avec les divers services de l'entreprise et managez une équipe. Véritable poste en coordination avec le Responsable, vous l'assistez à son poste.
   

  

 Connaissances AMDEC, RCA? Anglais.
   

  

 ,
   

  

 Michael Page recrute pour les entreprises des cadres confirmés, en CDD et CDI, grâce à l'expertise de 150 consultants répartis au sein de 17 divisions.",Newspaper Publishing,https://fr.linkedin.com/company/l-usine-nouvelle,https://media.licdn.com/dms/image/v2/C4D0BAQH6w0mU0b9LOg/company-logo_100_100/company-logo_100_100/0/1631301229631?e=2147483647&v=beta&t=3CAFzP3VZYL79akxkH_ZMWZK_wCVwvcED5mhlcQ2c0E,,,,,
li-4158600130,linkedin,https://www.linkedin.com/jobs/view/4158600130,https://careers.flatchr.io/vacancy/gqayv9ll2ll96lxe-ingenieur-methodes-et-procedes-fonderie-h-f/apply?partner=45&urlHash=Oh02,Ingénieur Méthodes et Procédés Fonderie - H/F,Cetim - Centre technique des industries mécaniques,"Châlons-en-Champagne, Grand Est, France",2025-02-19,fulltime,,,,,,,mid-senior level,Management and Manufacturing,,,"**QUI SOMMES NOUS ?**
 Le Cetim est l’accélérateur technologique au service de la transformation de l’industrie.
   

  

 Il apporte le meilleur de la recherche aux industriels français et propose une solution globale de conseil et de services en ingénierie. Co\\-fondateur de Mecallians, rassemblement de toutes les forces de la mécanique industrielle française, labellisé Carnot et membre du réseau des CTI, ses plus de 1100 experts, docteurs, ingénieurs et techniciens, accompagnent en France et à l’international la transformation de l’écosystème productif, au bénéfice d’une industrie toujours plus souveraine, positive et durable, capable de répondre aux grands défis énergétiques et écologiques de notre temps.
   

  

**POURQUOI CHOISIR LE CETIM ?**
 Le Cetim propose à chacun de ses collaborateurs de vivre une aventure technologique et humaine enrichissante dans un environnement de travail stimulant, innovant et propice à l’émulation. Nous offrons ainsi de nombreuses opportunités à nos collaborateurs de se challenger et de contribuer à des projets majeurs dans le domaine du développement durable et de l’industrie du futur.
   

  

 Le pôle FMC – Fonderie Forge et Métallurgie à Chaud du CETIM est composée de 25 collaborateurs \\- techniciens, ingénieurs et chercheurs spécialisés dans les domaines de la métallurgie, de l’élaboration des méthodes et des procédés industriels, et s’appuie sur des moyens de caractérisation, de prédiction et de simulation à la pointe de la technologie. Elle traite un large spectre de matériaux métalliques : fonte, acier, bronze, aluminium, titane, …
   

  

 Rattaché au Responsable d’Activité « Fonderie » du pôle FMC, vous aurez pour principales missions de :
   

  

* Réaliser des prestations de conseil pour accompagner les fonderies dans des actions de résolution de problèmes qualité ou d’optimisation de process : conseil en tracé de pièces et simulations numériques de fonderie, optimisation des méthodes de remplissage/solidification, conception et mise au point d’outillages, audits process de fonderie, développement et pilotage de plans d’actions, …
* Conduire des projets d’innovation en fonderie en coordination avec d’autres pôles du Cetim.
* Monter et piloter des programmes R\\&D en vue d’améliorer la maitrise des procédés de fonderie gravité.
* Proposer des solutions innovantes en lien avec la Transition Énergétique et Environnementale (TEE) : recyclage, valorisation.
* Restituer les travaux de recherche aux industriels (commission technique, webinaire, articles…) ou lors de congrès scientifiques internationaux.
* Encadrer les travaux de doctorants, apprentis, stagiaires.
* Piloter et animer des formations Intra et Inter\\-entreprises dans les métiers de la fonderie (moulage sable et coquille essentiellement) : Tracé des pièces, dimensionnement des systèmes de remplissage/masselottage, conception des outillages, …
* Identifier de nouvelles opportunités de formations et développer des solutions pédagogiques en lien avec le Référent Formation du pôle.


 Issu(e) d’une formation d’ingénieur, vous possédez plusieurs années d’expérience dans le secteur de la fonderie, couvrant les domaines des études, des méthodes et de la production. Vous avez également une solide expérience en gestion de projet. Vos connaissances des fondamentaux en métallurgie des alliages de fonderie (aluminium, fonte, acier, etc.) sont complétées par une expertise théorique et pratique dans les méthodes et procédés de fonderie gravitaire (sable et coquille). Idéalement, vous avez déjà animé des formations techniques destinées aux industriels.
   

  

 Pour réussir dans ce poste, vous devez démontrer un goût prononcé pour l’innovation, une bonne culture client et un sens aigu du service. Vous avez une appétence pour la transmission des savoir\\-faire et une capacité pédagogique à vous adapter au niveau des participants, qu’ils soient techniciens, ingénieurs ou docteurs. Un bon niveau en anglais, lu, parlé et écrit, est nécessaire pour ce poste.",Spectator Sports,https://fr.linkedin.com/company/cetim-centre-technique-des-industries-mecaniques,https://media.licdn.com/dms/image/v2/D4E0BAQEqfBiuZ2Bjmg/company-logo_100_100/company-logo_100_100/0/1730120916009/cetim_centre_technique_des_industries_mecaniques_logo?e=2147483647&v=beta&t=RiJNyMENBSpkD1P7g9OBPUqclpGVLuUkON23vDueUKs,,,,,
li-4158394851,linkedin,https://www.linkedin.com/jobs/view/4158394851,https://careers.flatchr.io/vacancy/2yobp9og8gq91zyb-ingenieur-chimie-des-procedes-en-fonderie-h-f/apply?partner=45&urlHash=Um8e,Ingénieur Chimie des procédés en fonderie - H/F,Cetim - Centre technique des industries mécaniques,"Châlons-en-Champagne, Grand Est, France",2025-02-19,fulltime,,,,,,,mid-senior level,Engineering and Information Technology,,,"**QUI SOMMES NOUS ?**
 Le Cetim est l’accélérateur technologique au service de la transformation de l’industrie.
   

  

 Il apporte le meilleur de la recherche aux industriels français et propose une solution globale de conseil et de services en ingénierie. Co\\-fondateur de Mecallians, rassemblement de toutes les forces de la mécanique industrielle française, labellisé Carnot et membre du réseau des CTI, ses plus de 1100 experts, docteurs, ingénieurs et techniciens, accompagnent en France et à l’international la transformation de l’écosystème productif, au bénéfice d’une industrie toujours plus souveraine, positive et durable, capable de répondre aux grands défis énergétiques et écologiques de notre temps.
   

  

**POURQUOI CHOISIR LE CETIM ?**
 Le Cetim propose à chacun de ses collaborateurs de vivre une aventure technologique et humaine enrichissante dans un environnement de travail stimulant, innovant et propice à l’émulation. Nous offrons ainsi de nombreuses opportunités à nos collaborateurs de se challenger et de contribuer à des projets majeurs dans le domaine du développement durable et de l’industrie du futur.
   

  

 Le pôle FMC – Fonderie Forge et Métallurgie à Chaud du CETIM est composée de 25 collaborateurs \\- techniciens, ingénieurs et chercheurs spécialisés dans les domaines de la métallurgie, de l’élaboration des méthodes et des procédés industriels, et s’appuie sur des moyens de caractérisation, de prédiction et de simulation à la pointe de la technologie. Elle traite un large spectre de matériaux métalliques : fonte, acier, bronze, aluminium, titane, …
   

  

 Pour accompagner le pôle FMC dans son développement et déployer de nouvelles plateformes de recherche et d’industrialisation, nous recherchons un(e) Ingénieur(e) Chimie des procédés en fonderie.
   

  

**Vos Missions**
* Mener des projets de R\\&D dans le domaine des produits de fonderie (sables, liants organiques et inorganiques). Ces projets sont réalisés en collaboration avec en interne les autres pôles du Cetim et en externe des partenaires académiques et industriels.
* Proposer des solutions innovantes en lien avec la Transition Énergétique et Environnementale (TEE) : recyclage, valorisation.
* Restituer vos travaux de recherche aux industriels via des commissions techniques, webinaires, articles, ou lors de congrès scientifiques internationaux.
* Réaliser des prestations de service dans son domaine (conseil, formation, …) auprès des industriels et donneurs d’ordre.
* Assurer le suivi client sur les demandes ou appels d’offre (devis technique, chiffrage, suivi commande et réalisation).
* Veiller au respect des réglementations (REACH, BREF fonderie, etc.) dans votre domaine.
* Encadrer les travaux de doctorants, apprentis, stagiaires.


*Des déplacements en région sont à prévoir.*
 Docteur ou Ingénieur en Chimie organique avec une expérience professionnelle de 5 ans dans un poste de R\\&D dans l'industrie.
   

  

**Les Compétences Attendues Sont**
* Compréhension des phénomènes liés aux interactions moule/métal à chaud (dégradation thermochimique, émissions gazeuses, COV).
* Connaissance des moyens de caractérisation des matériaux en chimie.
* Conduite de projets R\\&D scientifiques en lien avec l’écosystème académique.
* Bon niveau en anglais lu, parlé, écrit : TOEIC 900 mini.


**Les Qualités Attendues Sont**
* Appétence pour la R\\&D en sciences appliquées et les projets innovants.
* Dynamique et force de proposition.
* Capacité rédactionnelle et de vulgarisation de travaux scientifiques.
* Capacité à travailler en équipe avec des experts métallurgistes, des techniciens fonderie et des partenaires extérieurs (laboratoires de recherche, industriels, fournisseurs).
* Capacités relationnelles avec les clients, discussion des appels d’offres et devis, suivi de projets (qualité, couts, délais, …).",Spectator Sports,https://fr.linkedin.com/company/cetim-centre-technique-des-industries-mecaniques,https://media.licdn.com/dms/image/v2/D4E0BAQEqfBiuZ2Bjmg/company-logo_100_100/company-logo_100_100/0/1730120916009/cetim_centre_technique_des_industries_mecaniques_logo?e=2147483647&v=beta&t=RiJNyMENBSpkD1P7g9OBPUqclpGVLuUkON23vDueUKs,,,,,
