id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
li-4132038880,linkedin,https://www.linkedin.com/jobs/view/4132038880,,Chef de projet Expertise Technique H/F,LCL,"Villejuif, Île-de-France, France",2025-01-23,fulltime,,,,,,,associate,Information Technology,,,"Vous avez
 **l’esprit d’équipe** 
 , une
 **forte capacité d’organisation** 
 et êtes
 **autonome** 
 ?
 **LCL vous offre une occasion unique de contribuer à la transformation et à l’aménagement de nos espaces de travail** 
 . En intégrant notre équipe, vous jouerez un rôle essentiel dans la gestion de projets ambitieux, en assurant la conception et la réalisation de nos nombreux programmes. Si vous êtes à la recherche d’un
 **environnement dynamique** 
 où chaque projet est une
 **nouvelle opportunité d’innovation et de challenge** 
 , nous serions ravis de vous accueillir au sein de notre équipe !
 



 Au sein de la Direction Immobilier et Fiduciaire, le service Conception et Réalisation centralise le besoin des différents clients internes. Sur un patrimoine d’agences, ou de bâtiments tertiaires, le service Conception et Réalisation assure la réalisation des travaux sur l’ensemble du patrimoine de LCL.
 







 En tant que Chef de Projet Expertise Technique, vos missions seront les suivantes :
 



  




* **Programmation et pilotage des projets immobiliers :**



 \\- Structurants sur le fonctionnement des bâtiments (gros entretien, grosses réparations)
 



 \\- De valorisation des actifs (restructuration, réhabilitation d’actifs)
 



  




* **Assurer le suivi des documents normatifs techniques internes « DTI » (Lots Techniques) pour le compte de la direction des travaux**



  




* **Assurer le suivi des programmes de travaux des lots techniques**



  




* **Accompagnement techniques des acteurs internes :**



 \\- Dans le suivi de programmation et des travaux avec les acteurs en région (Maintenance)
 



 \\- Dans le suivi de programmation et des travaux (agence et autres bâtiments) en central
 



 \\- Dans la stratégie sur l’élaboration du schéma directeur immobilier
 



  





 Tous nos postes sont ouverts aux personnes en situation de handicap.",Banking,https://fr.linkedin.com/company/lcl,https://media.licdn.com/dms/image/v2/D4E0BAQHv-TT4Mi7tQQ/company-logo_100_100/company-logo_100_100/0/1731503720102/lcl_logo?e=2147483647&v=beta&t=veTQ997i1IuakaSndZDK0KGMXY-z8BYd4LQ-h0LxeZY,,,,,
li-4118584798,linkedin,https://www.linkedin.com/jobs/view/4118584798,https://offres.u-emploi.com/fr/annonce/3450649-chef-de-projets-transformation-hf-94533-rungis-cedex?s_o=LinkedIn#declareStep1&urlHash=WrSP,CHEF DE PROJETS TRANSFORMATION (H/F),Coopérative U,"Rungis, Île-de-France, France",2025-01-13,fulltime,,,,,,,mid-senior level,Project Management and Information Technology,,,"Rejoignez notre équipe et soyez acteur d'un projet majeur visant à transformer et moderniser notre offre et nos référentiels !
   

  

 Nous recherchons un.e chef.fe de projet expérimenté.e et dynamique pour accompagner cette transformation et contribuer à améliorer nos performances à travers des initiatives novatrices.
   

  

**Vos Principales Missions**
* Proposer et formaliser le cadrage projet
* Proposer et formaliser les objectifs, les enjeux, la feuille de route
* Identifier les impacts en termes de règles métier, d’organisation et de système d’information et d’accompagnement au changement
* Identifier les besoins en ressources
* Gérer la communication auprès des parties prenantes
* Gérer / Coordonner les projets dans ses phases de construction et de déploiement
* Gérer des projets de toute taille, stratégique, opérationnels ou d’amélioration continue.
* Animer les ateliers de recueil et formaliser les besoins métier
* Gérer la conception fonctionnelle avec la DSI et produire les livrables (concepts, processus, modèle de données, analyses fonctionnelles)
* Dans le cadre d’une organisation agile, piloter et animer le backlog du projet en tant que Product Owner
* Prendre en charge ou superviser les phases de recette et de déploiement
* Embarquer les équipes opérationnelles dans la mise en œuvre
* Garantir et suivre l'avancement des projets (en direction de projet ou en support d’une direction de projet)
* Etre garant du mode projet Agile sur son périmètre
* Identifier des axes d'amélioration et des bonnes pratiques dans la conduite et le suivi des projets
* Mener les revues qualité du projet17


**Profil De Candidat Recherché**
 Titulaire d’un bac\\+4/5 en école de commerce, d’ingénieur ou équivalent universitaire, vous avez une expérience professionnelle confirmée d’au moins 5 ans sur un poste similaire (de type Chef de Projets, Consultant(e), etc) au sein d'un cabinet de conseil en management ou au sein d'un département Conseil Interne, idéalement dans le secteur du commerce ou de la grande distribution.
   

  

 La maîtrise de la méthode agile est un plus.
   

  

 Vous maitrisez la suite Google (Gmail, Google Doc, GSlide, GSheet).
   

  

 Vous êtes reconnu(e) pour vos qualités de coordination, de communication, et votre excellent relationnel. Votre rigueur, votre organisation, votre capacité d’analyse et de synthèse vous permettront de réussir sur ce poste.
   

  

**Vous épanouir à nos côtés**
 Chez U, nous sommes toujours en mouvement et vous ne risquez pas de vous ennuyer. Vous côtoyez tous les jours certains de nos 1 000 Associés, des commerçants autrement qui sont à l’écoute et qui valorisent votre expertise. Partager vos idées et être porteur et facilitateur de nouveaux projets n’a jamais été aussi valorisé !
   

  

 La qualité de nos relations humaines est la clé de notre succès. Nos collaborateurs arrivent et repartent avec le sourire, fiers de cet esprit d’entraide et des moments de convivialité qui les poussent à se dépasser.
   

  

 Rejoindre une enseigne qui continue de gagner des parts de marché, c’est aussi l’assurance de vous ouvrir des portes et de continuer à évoluer si vous le souhaitez. Nous souhaitons que chaque collaborateur ait la possibilité de grandir, alors soyez prêt à donner vie à vos projets.
   

  

 Cette offre vous ressemble et correspond aux objectifs que vous vous êtes fixés ? N’hésitez pas à nous adresser votre candidature dès maintenant. Chez U, tout commence avec vous !
   

  

 Ce poste est ouvert aux personnes en situation de handicap. Chez U, nous sommes fiers d’agir pour l’inclusion.",Retail,https://www.linkedin.com/company/coop%C3%A9rative-u,https://media.licdn.com/dms/image/v2/D4E0BAQHkYFCVg_ieZw/company-logo_100_100/company-logo_100_100/0/1719258512960/cooprative_u_logo?e=2147483647&v=beta&t=KTQ45UvXtQbVQID1YsI-EZHurRILXP0qhzzRjBvfexU,,,,,
li-4120786866,linkedin,https://www.linkedin.com/jobs/view/4120786866,https://www.altays-progiciels.com/sncf-recrutement-externe/back/offre/redirectOffreSiteCarriere/1?NoOffre=2514024&NoSource=16015&urlHash=dMkH,Chef ou Cheffe de projets SI sur le portefeuille Performance des actifs,Groupe SNCF,"St.-Denis, Île-de-France, France",2025-01-11,fulltime,,,,,,,mid-senior level,Project Management and Information Technology,,,"**Description De L'employeur**
 Avec plus de 430 collaborateurs, la Direction Générale Numérique (DGNUM) SNCF Réseau est en charge de la transformation numérique de SNCF Réseau.
   

  

 Elle est garante de la gouvernance du numérique et du haut niveau de service délivrés aux métiers, aux clients et aux utilisateurs.
   

  

 La DG Numérique est organisée en 8 départements, avec comme priorités :
   

  

* Un delivery de bout en bout grâce à des équipes solutions métier unifiées
* Des entités transverses au service du delivery
* L'utilisateur et le client au centre des attentions


 En tant que Chef de projet SI, vous serez en charge du pilotage des projets du portefeuille SI ""Performance des actifs"".
   

  

 Vous interviendrez au sein du département DGNum MATIS sur le portefeuille Performance des actifs. Votre rôle sera de piloter vos projets en toute autonomie et de favoriser les synergies entre les différentes entités ou équipes concernées.
   

  

**Description Du Poste**
**En tant que Chef ou Cheffe de projets SI, vous serez amené à :**
* Proposer des solutions pour supporter les processus métiers et s'engager sur la mise en oeuvre
* Assister les métiers dans l'expression de leurs besoins et dans la mise en forme
* Piloter les Projets en cours et les nouveaux
* Gérer et piloter les nouveaux projets de l'entité depuis la phase de cadrage jusqu'au déploiement en préparant les phases opérationnelles de maintenance
* Mener les travaux de faisabilité en étant force de proposition et décideur des scénarios d'implémentations
* Organiser, coordonner et animer les différentes équipes techniques, métiers, internes et externes pour son périmètre
* Assurer le maintien en Condition Opérationnelle
* Suivre le bon fonctionnement de la solution après démarrage, piloter la résolution des anomalies remontées, piloter les mises à jour et montées de version et les gestions de crise
* Assister les utilisateurs finaux dans l'utilisation des applicatifs
* Piloter la performance, la qualité des solutions livrées et veiller à leur robustesse et à leur sécurité
* Faire respecter les normes et les standards utilisés par la DGNum Réseau
* Travailler en synergie avec les urbanistes, les architectes, le responsable sécurité SI et la gouvernance DATA
* Assurer une veille fonctionnelle et technologique sur le domaine


**Informations Complémentaires**
* Forfait jour 210
* Télétravail possible 2 jours / semaine


**Profil recherché**
 Titulaire d'un Bac \\+5 en informatique, vous disposez d'une expérience de 6 à 10 ans sur un poste similaire.
   

  

**Rejoignez\\-nous Si Vous**
* Avez une expérience solide dans le pilotage de projet numérique
* Avez des compétences techniques et fonctionnelles d'un SI (architecture, urbanisme, ...)
* Avez des capacités d'adaptation et sens de l'initiative
* Avez des capacités d'écoute et de convaincre
* Avez une aisance relationnelle et des qualités pédagogiques (compréhension des métiers et des interlocuteurs privilégiés)
* Êtes autonome",Rail Transportation,https://fr.linkedin.com/company/sncf,https://media.licdn.com/dms/image/v2/D4E0BAQFlGBqf1ohy3Q/company-logo_100_100/company-logo_100_100/0/1738319971919/sncf_logo?e=2147483647&v=beta&t=rVMkznxdetgJaHkvhcu2YtlNuCyQJ8F3falWSJGHJ_Y,,,,,
li-3479252510,linkedin,https://www.linkedin.com/jobs/view/3479252510,,PMO - H/F,AS International Group,"Puteaux, Île-de-France, France",2025-01-10,fulltime,,,,,,,associate,Information Technology,,,"AS International Group, société de conseil et de solutions innovantes en informatique, se positionne aujourd’hui comme le partenaire incontournable des grands comptes et PME, dans leur stratégie de transformation digitale.
 



  





**Nous recherchons activement un(e) Project Manager Officer afin d'intégrer notre client grand compte.** 




  





 Vos missions seront les suivantes :
 



  





 Pilotage de la roadmap projet DSI et méthodologie projet :
 



 \\- Organiser et animer les instances de gouvernance des projets roadmap SI.
 



 \\- Réactualiser la méthodologie de gestion des projets et piloter les jalons majeurs des projets : Définition d'un référentiel documentaire et des livrables associés aux jalons, organisation des revues de jalon.
 



 \\- Piloter les plans de charge et de capacité des équipes.
 



  





 Pilotage de la performance du portefeuille :
 



 \\- Mettre en place les indicateurs de fonctionnement ou de performance sur le portefeuille projet et les process de gestion des évolutions et des dérives projet.
 



 \\- Analyser les indicateurs et piloter un plan d'action visant à améliorer la performance des projets.
 



  





 Reporting sur les activités DSI :
 



 \\- Reporter auprès de la direction sur les indicateurs de fonctionnement, les indicateurs de qualité et la santé du portefeuille projet.
 



  





 Outillage de gestion de projet :
 



 \\- Administrer l'outil de gestion des temps.
 



 \\- Faire évoluer l'outil pour les besoins de la mission et l'automatisation des reportings.
 



  





 Profil :
 


* Diplômé(e) d'un Bac\\+ 3/5 en Informatique ; vous disposez d’une expérience d’au moins 2ans sur un poste similaire.
* Vous êtes de nature rigoureuse, organisée et pragmatique.
* Votre aisance relationnelle vous permet d’être à l’aise avec tout interlocuteur.
* Vous savez avoir une communication rassurante, efficace et adaptée dans toutes circonstances telles que des crises majeures
* Une certification ITIL serait un plus



 Vous vous reconnaissez dans cette description et les missions proposées ont attisé votre curiosité ?
 



  




* Alors, n’hésitez plus et rejoignez\\-nous vite !",IT Services and IT Consulting,https://fr.linkedin.com/company/as-international-group,https://media.licdn.com/dms/image/v2/D4E0BAQHclf6RtyV4tg/company-logo_100_100/company-logo_100_100/0/1736153056142/as_international_group_logo?e=2147483647&v=beta&t=GNnLZe-MBqHiZi5MzIzBkzvVIa9ArPpcptdVbxjYFf0,,,,,
li-4116372725,linkedin,https://www.linkedin.com/jobs/view/4116372725,https://www.altays-progiciels.com/sncf-recrutement-externe/back/offre/redirectOffreSiteCarriere/1?NoOffre=2550872&NoSource=16015&urlHash=Dmgm,Chef ou cheffe de projet études exploitation ferroviaire,Groupe SNCF,"St.-Denis, Île-de-France, France",2025-01-05,fulltime,,,,,,,mid-senior level,Project Management and Information Technology,,,"**Description De L'employeur**
 La Direction Générale Ile\\-de\\-France (SNCF Réseau) entretient et modernise le réseau ferroviaire pour maintenir au quotidien un service public de transport de Mass Transit au plus haut niveau de performance. Avec seulement 10% du réseau ferré, l'Ile\\-de\\-France représente 70% des voyageurs SNCF en France.
   

  

 Des projets en cours et à venir sur un réseau très dense : Grand Paris, Charles de Gaulle Express, ligne Tram\\-train, prolongement du RER E avec le 1er train automatique... et d'autres projets à venir ! Vous intégrez la Direction des Etudes Ile de France, la plus grande ingénierie ferroviaire nationale.
   

  

 Ce sont 650 collaborateurs aux profils variés représentant l'ensemble des métiers en génie de l'infrastructure ferroviaire, civil et électrique.
   

  

 Le pôle Relations Clients propose aux clients du réseau ferré des services qui accélèrent le développement de leurs projets de transport et, au\\-delà, de l'offre ferroviaire dans son ensemble. Notre force ? Cette agilité qui nous permet de nous adapter à toutes les situations sur l'un des plus grands réseaux ferrés d'Europe.
   

  

**Description Du Poste**
**En tant que Chef(fe) de projet études exploitation ferroviaire au sein du Pôle Relations Clients, vous êtes responsable de la maîtrise d'oeuvre et vous serez amené(e) à :**
* Organiser et diriger la maîtrise d'oeuvre des projets en vous portant garant de la cohérence technique.
* Garantir l'intégration technique des opérations.
* Concevoir l'optimisation et la bonne réalisation du projet, en terme de qualité, coûts et délais, pour en atteindre les objectifs.
* Gérer les interfaces techniques.
* Piloter la conception et la réalisation dans une logique fonctionnelle transverse.


 Pour vous appuyer dans votre action, vous pourrez faire appel aux responsables techniques sur chaque périmètre physique cohérent du projet.
   

  

**Profil recherché**
 Rejoignez nous si vous êtes titulaire d'un diplôme d'Ingénieur et/ou Bac\\+5 et vous disposez d'une expérience significative d'au moins 7 ans en bureau d'études et/ou en gestion de projet.
   

  

 OU
   

  

 Titulaire d'un diplôme Bac \\+ 2 \\+ 3 avec 8 à 15 ans d'expérience en bureau d'études et/ou en gestion de projet.
   

  

 Une expérience en management de projet notamment BIM, en gestion des risques, des aléas et des priorités est un réel plus.
   

  

**Rejoignez Nous Si Vous**
* Appréciez de travailler en équipe et en réseau.
* Avez un esprit d'analyse et de synthèse.
* Avez des qualités relationnelles.
* Avez des qualités rédactionnelles.
* Avez des capacités de négociation.",Rail Transportation,https://fr.linkedin.com/company/sncf,https://media.licdn.com/dms/image/v2/D4E0BAQFlGBqf1ohy3Q/company-logo_100_100/company-logo_100_100/0/1738319971919/sncf_logo?e=2147483647&v=beta&t=rVMkznxdetgJaHkvhcu2YtlNuCyQJ8F3falWSJGHJ_Y,,,,,
