id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
in-18240bea24e043f5,indeed,https://fr.indeed.com/viewjob?jk=18240bea24e043f5,https://talents.hermes.com/en/sites/CX/job/12208/?mode=job-location,CDI - Chef de Projet Développement Chaussures (H/F),Hermès,"Hermes, HDF, FR",2024-04-10,fulltime,,,,,,False,,,,,"CDI \\- Chef de Projet Développement Chaussures (H/F)
En bref


Catégorie d'emploi


Développement, Innovation \\- Bureau d'études, Prototype
Years of Experience


Minimum 3 years
Contract Type


Unlimited contract
Horaire de travail


Temps plein
Lieux


 HERMES SELLIER
Société juridique


HERMES SELLIER
Date de publication


04/10/2024 à 02:50
Le poste en détail


**Contexte :**

La **Chaussure** représente l’un des 16 métiers de la maison Hermès et comprend environ 280 collaborateurs sur 2 pays, France et Italie, qui travaillent au rythme de 2 collections par an.  

Les collections sont fabriquées par nos partenaires industriels ainsi que notre atelier HCI.  

Les collections sont commercialisées à travers un réseau intégré de plus de 300 magasins en Europe, Asie\\-Pacifique et Amériques ainsi que par le canal e\\-commerce.  

Le métier Chaussure, en forte croissance, est composé des équipes Création (Studio), Collection, Développement, Qualité, Supply Chain, Achats, Transformation (AC, MOA), Commerciales, Identité Métier, Finance et Ressources Humaines.
**Vos objectifs :**

Vous êtes garant du développement produits finis dans le respect des volontés esthétiques du style, des plannings de collection, de pré\\-industrialisation, de la qualité et des prix objectifs.  

Vous construisez une relation de confiance avec les différents acteurs (Fournisseurs, Style, Collections, Qualité, etc.).  

Vous êtes garant de la conformité du produit aux exigences industrielles (qualité, coût et délai) ainsi que de chaussant.
**Vos principales responsabilités :**
**Assurer le développement et le lancement des produits finis**  

* Être en charge des développements des produits de l’amont (dessin) à l’aval (tête de série) du processus dans le respect des souhaits de la Création, de la Collection et des exigences industrielles de qualité, coût et délai
* Assurer la réception des dessins, lancement des produits, prototypes, échantillons, paire de conformité et TDS avec suivi des actions des différents interlocuteurs du projet
* A l'aide d'un outil de retroplanning de développement produits finis et matières, s’assurer que les dates des réunions décisionnaires sont compatibles avec les dates objectives de présentation des dessins, prototypes, TDS et date de lancement en production
* Assurer le soutien technique à la Création dans le développement et la mise au point des nouveautés
* Garantir l’équation économique, qualité et stylistique du prototype et défendre sa position développement au regard des enjeux. Être garant du bon respect de cet équilibre sur les différentes phases du développement (du dessin à la tête de série).

**Suivre l’industrialisation des produits**  

* Accompagner et intervenir dans la mise au point du produit chez les fabricants
* Être le garant du planning de développement des produits
* Assurer la réalisation et le suivi des KPI du service (Développement, Industrialisation)
* S’assurer que les plannings matières et produits finis soient compatibles, et le cas échéant, déterminer et piloter le plan d’action pour l’atteinte des objectifs
* A l'aide d'un outil de reporting, planifier et assurer le suivi des missions/tâches et jalons des différents intervenants internes et externes dans les projets de lancement des nouveautés attribuées

  

**Piloter et organiser les réunions de lancement matières et produits finis avec tous les intervenants dans le respect des jalons du processus de développement**  

* Pour les matières, s’assurer que l’intégralité des « masters création » sont validés et en possession du développement matières
* Pour les produits finis, être force de proposition sur le choix du fabricant et identifier les risques associés
* Lors de la réunion de lancement avec le fabricant, expliquer les enjeux qualité, coût et délai

  

**Piloter l’analyse de risques qualité, coût, délai dans le respect des exigences produits dès le dessin**  

* S’assurer de la mise en œuvre de plans d’action avec identification des solutions et back up associés avec outil de reporting et routine de suivi de l’équipe projet
* Avec la collaboration des équipes qualité produits finis et industrialisation, s’assurer que les produits sont développés dans les niveaux d’exigences qualité et esthétique
* En cas d’alerte projets, informer et communiquer les risques de façon proactive et les décisions à prendre et garantir qu’elles sont prises

**Savoir chiffrer en première approche les prototypes pour être force de proposition et assurer que les produits seront au bon niveau de qualité et de prix objectif**  

* Obtenir et challenger le chiffrage et le prix objectif de la collection (matières, temps etc.)
* S’assurer que le chiffrage est cohérent et complet
* Alimenter une base de données fiable et dynamique permettant la proposition d’alternatives

**Gérer la sécurisation des données techniques**  

* Assurer le suivi du planning de codification RCS et d’interface des données
* Effectuer l'intégration des photos aux fiches produits
* Assurer la codification et la publication des nomenclatures des produits finis

**Gérer le stock de produits finis développement**  

* Assurer la création des commandes de paires de référence et de conformité chaussant, création et impressions des étiquettes, gestion des réceptions et de la facturation dans les outils
* Gérer les entrées et sorties de stock et les envois de paires aux fabricants/fournisseurs externes
* Réaliser les inventaires produits finis avec le gestionnaire de stock et les chefs de projet produits finis

**Votre profil :**
**Expérience et formation :**  

* Formation Bac\\+5 école de commerce / mode / ingénieur
* 3\\-4 ans d’expérience sur des missions similaires en développement produit
* Sensibilité produit

**Aptitudes et qualités :**  

* Autonomie, rigueur, sens de l’organisation et fiabilité
* Aisance relationnelle et esprit d’équipe
* Bonne capacité d’observation, d’analyse et de synthèse
* Force de proposition
* Aisance avec les outils informatiques
* La maîtrise de l'italien est un réel atout, des notions sont requises

**Des déplacements fréquents sont à prévoir en Italie.**  

**Employeur responsable, nous nous engageons dans l’éthique, les diversités et l’inclusion, rejoignez l’aventure humaine d’Hermès !**",,https://fr.indeed.com/cmp/Herm%C3%A8s-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/32261889d19141058d10764dd223b8e0,https://www.talents.hermes.com,Paris,"10,000+",more than $10B (USD),"Maison artisanale fondée en 1837, Hermès est aujourd’hui une entreprise du CAC 40, guidée en toute indépendance par la sixième génération de la famille."
in-03afdaac48c756d5,indeed,https://fr.indeed.com/viewjob?jk=03afdaac48c756d5,https://stago.gestmax.fr/1965/78/stage-assistant-chef-de-projet-industrialisation-h-f?src=Indeed,Stage Assistant Chef de Projet – Industrialisation de Dispositifs Médicaux (H/F),STAGO,"Taverny, A8, FR",2024-03-12,internship,,,,,,False,,,,,"**ASSITANT CHEF DE PROJET (H/F)**

 **Ile de France : Taverny (95\\).**

**Stage de 6 mois**

 **STAGO, des technologies de pointe au service de l'humain…**


Fournisseur international de laboratoires d'analyses médicales, Diagnostica Stago (2600 collaborateurs) conçoit, fabrique et commercialise des réactifs et des équipements médicaux permettant le diagnostic hémostase/coagulation.


Partenaire privilégié du monde scientifique et médical, notre ambition est de contribuer aux progrès de la biologie pour garantir le meilleur service à nos clients, les laboratoires d'analyses médicales hospitaliers et privés.

 **Diagnostica Stago** vous offre l’opportunité d’intégrer un groupe de dimension internationale et en pleine expansion !


Vous êtes reconnu pour votre rigueur et votre **proactivité**, vous êtes autonome, vous avez **l'esprit d'équipe** ainsi qu'un bon **sens du relationnel** ?


Alors n’attendez plus ! Ce poste est fait pour vous ! Rejoignez\\-nous et intégrez une entreprise leader dans son domaine et une équipe dynamique pour mener à bien un de nos plus grands projets !

 **Descriptif** **:**


Rattaché(e) à la Direction Industrialisation Réactifs, au sein du Service Laboratoire Industrialisation Réactifs ; nous recherchons un(e) stagiaire pour une durée de 6 à 9 mois. Etudiant en fin d’études d’ingénieur, vous contribuerez au transfert industriel de dispositifs de diagnostic médical à une échelle internationale.


Vos missions seront de :

* Participer au transfert industriel de réactifs biologiques de la R\\&D vers des sociétés partenaires à l’étranger,
* Collaborer sur la prise en charge d’études industrielles (Développement du packaging, optimisation des flux logistiques, évaluation des risques associés à chaque étape du processus industriel, …)
* Réaliser la rédaction des documents de projet industriel,
* Contribuer au suivi des actions en cours",Health Care,https://fr.indeed.com/cmp/Stago,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/6d618329e05fe08ae65c55ec6fe2cfd0,http://stago.com,"Siège social : 3 allée Thérésa - 92600 - Asnières-sur-seine
","1,001 to 5,000",,Dispositifs médicaux - Diagnostic In Vitro dédié à l'hémostase
in-aa80b6abbe4f8b4e,indeed,https://fr.indeed.com/viewjob?jk=aa80b6abbe4f8b4e,https://blaxtair.com/offres-emplois/chef-de-projet-systeme,Chef de Projet Système,ARCURE BLAXTAIR,"Pantin, A8, FR",2024-01-18,,,,,,,False,,,,,"### **R\\&D**


**2024\\-01\\-18**
----------------


### **Type de contrat : CDI**

### **Date: 2024\\-01\\-18**

### **Lieu de travail : Pantin, Ile de France**

**La mission**
--------------


Rattaché hiérarchiquement au Directeur Technique, le Chef de Projet Système est responsable du pilotage technique et de la gestion des projets qui lui sont confiés, depuis l’établissement des offres jusqu’à la production série dans le respect des objectifs QCD ; il est le responsable et le garant de la définition du produit et de ses évolutions et assure la satisfaction des attentes des clients internes ou externes.



Les projets lui sont confiés par le Comité de Direction sur proposition du Directeur Technique.

  



Sa mission consiste à :

  


* Piloter les phases avant\\-projet et pré\\-études : appels d’offres, prototypages, estimation QCD – incluant prix de revient et frais de développements et industrialisation – analyse de faisabilité, etc.)
* Spécifier les exigences du système à partir du cahier des charges produit et réaliser la traçabilité vers les sous\\-systèmes et les validations associées
* Elaborer l’architecture Fonctionnelle et matérielle du système
* Définir puis gérer à l’aide des équipes industrialisation la configuration du système
* Identifier les risques et réaliser les AMDEC produit
* Participer à l’élaboration de la documentation technique du système (datasheet, manuel d’utilisation, guide utilisateur, etc.)
* Définir les charges (ressources humaines) et frais de développements de son projet ;
* Créer et gérer le planning projet incluant l’ensemble des activités jusqu’à la mise en production ;
* Être responsable de l’application des procédures et normes en vigueur ;
* Animer les équipes métiers de la direction technique affectées au projet: Algorithmie, Software, Hardware, Validation, etc.
* Réaliser le lien avec la direction commerciale et produit (définition du besoin) et la direction des opérations (industrialisation, production)
* Être responsable de l’atteinte des objectifs QCD des projets qui lui sont confiés ;
* Être responsable des investissements liés aux projets qui lui sont confiés ;
* Assurer un reporting mensuel au Comité de Direction et au Directeur Technique ;
* Assurer le suivi de toutes les tâches nécessaires au bon déroulement de l’activité et à l’atteinte des objectifs Projet.

  



Cette liste de responsabilités se veut indicative mais n’est pas exhaustive.

  


*Découvrez ci\\-dessous notre vidéo de* *mannequin challenge* *au siège de Paris :*


#### **https://youtu.be/OYaMXCtH0WM**


**Compétences**
---------------


Expérience / connaissance (études, stages ou projets) dans le domaine de la mécanique.

  



La participation à un projet d’assistance à la conduite (type ADAS) est un plus.

  



La maîtrise de l’anglais est primordiale du fait des communications et contacts internationaux.



**Profil**
----------


De formation Ingénieur, le candidat justifie d’une expérience de Chef de Projet ou Ingénieur Système dans le domaine des systèmes embarqués.

  



Les qualités pour réussir dans cette fonction sont : leadership, organisation et rigueur, goût du challenge et du travail en équipe, ainsi qu’une forte capacité à apprendre de nouvelles méthodes et acquérir de nouvelles compétences.",,https://fr.indeed.com/cmp/Arcure-Blaxtair-1,,,,,,
in-4a9c61771b629599,indeed,https://fr.indeed.com/viewjob?jk=4a9c61771b629599,https://simplycast.gestmax.fr/1818/4/ingenieur-charge-d-affaires-cvc?src=Indeed,INGÉNIEUR CHARGÉ D'AFFAIRES CVC,SimplyCast,"Saint-Maurice, A8, FR",2023-01-03,,,,,,,False,,,,,"Dans le cadre de son développement nous recrutons un ingénieur chargé d’affaires :


En binôme avec un commercial ou bien développant lui\\-même son portefeuille de clients, le Chargé d’affaires est **responsable de projets depuis les premières démarches commerciales jusqu’à la livraison / mise en service**.


Il sera en charge :

* de répondre aux appels d’offres, de faire établir les offres technico\\-économiques,
* de négocier les offres commerciales et la vente des projets,
* 5de définir les objectifs en termes de qualité, délais, coûts et des ressources humaines ou matérielles à mettre en place pour les atteindre,
* de superviser les études techniques et d’une manière plus générale les services support (qualité, industrialisation, ...),
* de réaliser le suivi technique de l’exécution du projet ou de la fabrication du produit en atelier ou en sous\\-traitance,
* d’optimiser les aspects économiques du projet,
* de réaliser le suivi du projet en jouant le rôle d’interface client jusqu’à sa livraison ou son lancement en série


Véritable chef d’orchestre, **il assume l’ensemble de la relation avec le client et n’a pas de lien hiérarchique direct avec ses collaborateurs**. Il doit donc fédérer, animer et mobiliser grâce à son dynamisme, son implication et sa réactivité. De son attitude durant le projet peut dépendre la pérennité de la relation avec le client, il doit donc posséder un relationnel de qualité doublé d’une bonne sensibilité commerciale.

  

De formation Bac \\+3 ou Bac \\+5


Ayant au minimum 3 ans d'expérience sur un poste similaire


Dynamique, force de proposition et autonome

 **Une entreprise engagée, innovante et soucieuse de l’environnement.**",,https://fr.indeed.com/cmp/Simplycast,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/d83d2d92e889ba8c12fcb582fee2d91b,https://www.simplycast.com,Dartmouth,51 to 200,,
in-e3948dd52c88df57,indeed,https://fr.indeed.com/viewjob?jk=e3948dd52c88df57,https://jobs.eramet.com/job/trappes-INGENIEUR-ELECTRICIEN-SPECIALISE-ELECTRONIQUE-DE-PUISSANCE-HF/885222501/,INGENIEUR ELECTRICIEN SPECIALISE ELECTRONIQUE DE PUISSANCE H/F,Eramet,"Trappes, A8, FR",2022-12-22,,,,,,,False,,,,,"Chez Eramet, nous sommes convaincus que le monde a besoin de métaux issus d’une industrie minière responsable.


Nous faisons face au plus grand défi de notre histoire : réussir la transition énergétique et écologique et rétablir les conditions d’une harmonie durable entre l'Humain et la Terre.


Cette conviction, nous la partageons avec les 10 700 collaborateurs de notre Groupe à travers le Monde, engagés pour faire d’Eramet une référence en matière de transformation responsable des ressources minérales de la Terre, pour le bien\\-vivre ensemble.


**Rejoignez Eramet, et devenez le nouveau visage de la mine !**

  


**INGENIEUR ELECTRICIEN SPECIALISE ELECTRONIQUE DE PUISSANCE H/F**
==================================================================

Référence du poste: 42782
Lieu:
trappes, FR
Type de contrat: CDI
Eramet Ideas, pôle d'innovation d'Eramet pour l'application des nouvelles technologies à ses métiers (mine connectée, mine responsable, recyclage...), emploie 160 ingénieurs et techniciens sur le territoire de Saint Quentin en Yvelines dans un cadre de travail agréable en lisière de la forêt domaniale de Port\\-Royal. Développer et mettre en œuvre des programmes d'innovation dans un souci constant d'amélioration continue sont notre mission quotidienne

  


**L'ingénieur Electricien spécialisé Electronique de puissance H/F** est intégré.e **au Département Electricité Automatisme** à la **Direction Industrialisation d’Eramet Ideas**.


ll/Elle reporte au Chef du Déparement.


Dans le cadre de ses missions il/elle **réalise des études électriques pour les projets confiés aux équipes industrialisation**. Il/Elle assiste les chefs de projets dans sa spécialité.


ll/Elle collabore avec les Experts de la direction Innovation \\& technologie.


Il/Elle peut réaliser des expertises techniques selon les besoins. Il/Elle intervient en Maitrise d'ouvrage Déléguée pour le Groupe Eramet dont il/elle est référant.e.


Il/Elle peut être amené.e à gérer un **portefeuille de 2 à 3 projets à différents niveaux d'avancement, pour un budget d'environ 800 K€ à 1 M€.**

  


Il/Elle participe aux projets d’Eramet Ideas quand sa spécialité y est présente. A ce titre, il/elle est contributeur.trice au sein d’une ou plusieurs équipes projet.


Il/Elle est responsable des solutions qu’il/elle propose, depuis l’élaboration de l’ensemble des documents et des prestations de son périmètre de spécialité sur les projets auxquels il/elle participe.


Il/Elle adapte la précision de ses études techniques et du chiffrage associé en fonction de la qualification du projet ; cadrage, avant\\-projet sommaire, avant\\-projet détaillé, réalisation, assistance.

  


L’Ingénieur spécialiste électricité \\- électronique de puissance **participera à des projets de recherche et développement en concevant et mettant au point des prototypes avant de les mettre en service en usine**.


La première mission de ce poste est de participer à un projet en vue d’améliorer le contrôle des fours à arc, en développant et appliquant des idées innovantes sur le four de Comilog Dunkerque, site pilote de ce projet.


Dans le cadre de cette mission, le collaborateur aura pour tâches de


* Poursuivre des travaux en cours sur un prototype nommé ‘console’


* fiabiliser et documenter un prototype nommé ‘console’
* utiliser cette console pour mener des essais en usine
* rédiger son manuel d’utilisation et de maintenance
* concevoir une version ‘industrielle’ de ce prototype

* Développer un système électrique industriel avec électronique de puissance


* conception détaillée de l’armoire d’injection composé d’électronique de puissance
* consultations \\& suivi de fabrication des différents éléments constitutifs
* essais en atelier
* installation et mise en service en usine
* rédaction du manuel d’utilisation et de maintenance
* formation aux équipes usine


Possibilité d’être impliqué.e sur d’autres projets nécessitant un support en électronique, au fil des besoins.

  


**Profil recherché** :

  


**Formation** : Bac \\+5, école d’ingénieur en électricité avec une **spécialisation en électronique de puissance**.


**Profil** : Passionné.e par la technique et sa mise en œuvre pratique sur le terrain. En complément d’une spécialisation en électronique de puissance, **des connaissances en électromagnétisme sont requises**.


**Expérience:** 10 ans minimum à un poste similaire,


**Compétences** : Anglais courant

  


* **Informations complémentaires** :
* Poste basé à Saint Quentin en Yvelines dans la Zone d'Activité deTrappes (78\\) accessible par les transports en communs
* à 5 minutes à pied de la fôrêt domaniale de port Royal
* Accord d'intéressement et Participation, plan d'épargne entreprise, oeuvres sociales du CSE
* 10 jours de RTT et jusqu'à 2 jours de télétravail par semaine
* Prise en charge à 100% du Pass Navigo pour les transports en commun
* Participation employeur à 40% des frais de repas au restaurant d'entreprise
* Activités sportives diverses à proximité immédiate du site",Industrial Manufacturing,https://fr.indeed.com/cmp/Eramet,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/68779dff23e67baec7941d073eb05616,http://www.eramet.fr,"Paris, FR","10,000+",$1B to $5B (USD),
