id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
li-4051637999,linkedin,https://www.linkedin.com/jobs/view/4051637999,https://inserm.softy.pro/offre/138814-gestionnaire-dapplication-assistance-support-h-f&urlHash=HFz-,GESTIONNAIRE D’APPLICATION / ASSISTANCE SUPPORT - H/F,INSERM,"Paris, Île-de-France, France",2024-10-28,fulltime,,,,,,,entry level,Information Technology,,,"**Le poste**
**Activités Principales**
* Assister les utilisateurs
* Recueillir les besoins des experts métiers
* Rédiger le cahier des charges qui exprime le besoin des experts métiers
* Rédiger les spécifications techniques et fonctionnelles qui intègrent les schémas et diagrammes des workflows et des cycles du programme à développer
* Participer à la conception des programmes, processus et appels d’offres dans l’application de dématérialisation de l’évaluation scientifique EVA3
* Piloter la phase de recette des programmes en collaboration avec les équipes métiers et techniques
* Analyser les éventuels dysfonctionnements, prioriser les correctifs, informer les experts métiers, effectuer un reporting au Responsable du Pôle, au DSI
* Rédiger des procédures et guides utilisateurs
* Prendre part aux gardes informatiques durant les sessions d’évaluation sur site


**Profil recherché**
**Connaissances**
* Bonne maîtrise de la gestion de projet
* Bonne connaissance des systèmes d’exploitation et des logiciels bureautiques usuels


**Savoir\\-faire**
* Pratique de la méthode agile appréciée
* Pratique de la modélisation graphique appréciée (BPMN, PERTT, GANTT)
* Connaissance du référentiel ITIL


**Aptitudes**
* Autonomie
* Polyvalence
* Rigueur, respect des délais
* Capacité d’analyse et de synthèse
* Capacité d’écoute et de diplomatie
* Esprit d’équipe
* Compréhension des enjeux et des contraintes métiers
* Force de proposition
* Justifier un réel intérêt pour l’informatique


**Expérience(s) Souhaité(s)**
* Expérience en gestion de projet


 Bac \\+2 à Bac \\+4",Research Services,https://fr.linkedin.com/company/inserm,https://media.licdn.com/dms/image/v2/C560BAQHY6E3K3IF_fw/company-logo_100_100/company-logo_100_100/0/1641368859304/inserm_logo?e=2147483647&v=beta&t=nHsbHfaiGV-MLSaNUpLIucMY0NX3zHuRQMUZM1MfbWE,,,,,
li-4056025235,linkedin,https://www.linkedin.com/jobs/view/4056025235,https://careers.accor.com/global/en/job/responsable-technique-f-h-in-ibis-paris-porte-de-clichy-centre-clichy-france-jid-33619&urlHash=XidX,Responsable Technique (F/H),"ibis, ibis Styles, ibis budget","Clichy, Île-de-France, France",2024-10-22,fulltime,,,,,,,mid-senior level,Engineering and Information Technology,,,"Description de l'entreprise
   

  

 Pourquoi travailler chez Accor ?
   

  

 Nous sommes bien plus qu’un leader mondial. Nous vous accueillons comme vous êtes et vous pouvez trouver le métier et la marque qui correspond à votre personnalité.
   

  

 Nous vous accompagnons dans votre évolution et votre apprentissage au quotidien, nous nous assurons que votre travail apporte du sens à votre vie. Ainsi, durant votre expérience avec nous, vous pouvez explorer les possibilités illimitée du Groupe Accor.
   

  

 En rejoignant Accor, vous écrivez chaque chapitre de votre histoire et ensemble nous pouvons imaginer l’Hôtellerie de demain. Découvrez la vie qui vous attend dans le groupe Accor, https://careers.accor.com/.
   

  

 Faites ce que vous aimez, prenez soin du monde qui vous entoure, oser challenger le status quo !
   

  

 Description du poste
   

  

**Vous travaillerez seul sur 2 établissements, un ibis situé Porte de Clichy et un ibis styles situé à Puteaux près de La Défense (propriétaires : 50% Accorinvest \\& 50% Euroquipement).**
**Vous répartirez votre temps de travail entre les deux hôtels en fonction des projets, des spécificités et des urgences liées à l'exploitation.**
**Vos Futures Missions**
* Superviser la maintenance préventive et curative de l'ensemble de l'établissement : veiller au bon fonctionnement de toutes les installations internes et externes placées sous votre responsabilité.
* Élaborer et mettre en œuvre des programmes efficaces de maintenance préventive et de gestion de l'énergie, en organisant des formations spécifiques dédiées à l'utilisation sûre et efficace de l'énergie et des équipements au sein de l'hôtel
* Assurer la satisfaction des clients en leur garantissant confort et sécurité tout au long de leur séjour.
* Effectuer des inspections régulières des installations afin d'identifier les problèmes potentiels et de mettre en œuvre des solutions proactives.
* Gérer les budgets pour l'entretien, les réparations et les mises à niveau, en assurant des opérations rentables sans compromettre la qualité.
* Assurer la liaison avec les entrepreneurs et les fournisseurs externes pour garantir l'achèvement en temps voulu des projets et des tâches de maintenance.
* Se tenir au courant des normes du secteur, des réglementations et des avancées technologiques afin de maintenir les meilleures pratiques en matière de gestion des installations.
* Élaborer et maintenir une documentation complète de toutes les activités de maintenance, des inventaires d'équipement et des protocoles de sécurité.
* Participer à la planification des interventions d'urgence et aux exercices pour s'assurer que l'établissement est prêt à faire face à divers scénarios.


**Qualifications**
**Parlons de vous :**
* Vous avez au moins 6 ans d’expérience sur un poste intégrant de la gestion technique ou des travaux de bâtiment (systèmes électriques, systèmes de chauffage, ventilation et climatisation, les systèmes de secours et les précautions d’usage, le traitement d’eau).
* Vous êtes breveté SSIAP, la sécurité avant tout
* Vous êtes un œil de lynx, capable d’étudier et analyser votre environnement de travail, de prendre les décisions qu’il faut en accord avec l’équipe et d'interpréter des informations complexes afin d’améliorer les pratiques.
* On dit de vous que vous êtes organisé, rigoureux et méthodique
* Vous avez aussi une bonne sensibilité environnementale.


 et vous êtes prêt à relever les défis.",Hospitality,https://www.linkedin.com/company/ibis-hotels,https://media.licdn.com/dms/image/v2/C4D0BAQHlF6Xzd-dkbw/company-logo_100_100/company-logo_100_100/0/1630576041906/ibis_hotels_logo?e=2147483647&v=beta&t=5zPhfbO8O0qPd7xoTAv4LIqCZM68k1dlSA_Q3mTpTgM,,,,,
li-4051797058,linkedin,https://www.linkedin.com/jobs/view/4051797058,https://inser.mairie-meudon.fr/ws/annonces?action=afficherOffre&id=460&cpd=02&urlHash=6EQR,RESPONSABLE TECHNIQUE DES ESPACES CULTURELS,Ville de Meudon,"Meudon, Île-de-France, France",2024-10-16,fulltime,,,,,,,mid-senior level,Engineering and Information Technology,,,"Référence :
 **i445\\-** 
 Vous êtes un expert technique passionné par le spectacle vivant ?
   

  

 Vous souhaitez contribuer à la réussite d'événements culturels dans un environnement stimulant et créatif ?
   

  

 Rejoignez notre équipe en tant que Responsable Technique et mettez votre expertise au service de nos projets artistiques ambitieux !
   

  

 Le Centre d'Art et de Culture de Meudon, avec sa salle de spectacle de 495 places et son cinéma, propose une programmation variée comprenant théâtre, concerts, spectacles et projections cinématographiques.
   

  

 L'Espace Culturel Robert\\-Doisneau offre une salle modulable avec 276 places assises et jusqu'à 700 places debout grâce à son gradin rétractable, enrichissant encore davantage l'offre culturelle de Meudon.
   

  

 Venez participer à cette aventure culturelle et faites partie d'une équipe dynamique et créative !
   

  

 Recrutement par voie statutaire dans le cadre d'emploi des ingénieurs ou par voie contractuelle. Tous nos postes sont ouverts aux personnes en situation de handicap.
   

  

**Vos Missions**
 Placé sous l'autorité de la Direction de l'Action Culturelle et des Salles de Spectacles, vos missions incluront :
   

  

* Stratégie et Développement : Apporter votre expertise technique pour le développement des projets artistiques et culturels, réaliser les études techniques et financières prévisionnelles de projets artistiques.
* Coordination Technique : Organiser la préparation et garantir la mise en œuvre technique de toutes les activités.
* Gestion Budgétaire : Élaborer et suivre le budget technique, y compris le fonctionnement et les investissements.
* Encadrement d'Équipe : Encadrer les équipes techniques, organiser et animer les réunions (suivi des temps de travail, besoins en formation, fiches de postes, entretiens annuels).
* Maintenance et Sécurité : Garantir la maintenance et les contrôles réglementaires des installations et équipements scéniques, proposer et suivre un plan annuel d'investissement en collaboration avec les services techniques de la ville.
* Réglementation et Sécurité : Mettre en œuvre la réglementation en matière d'hygiène, de sécurité et de sûreté, et garantir la sécurité des équipes, des artistes et du public.Vous avez une expérience significative dans un poste similaire, ce qui vous permet de comprendre les enjeux et les défis du métier.


 Vous possédez une connaissance approfondie des métiers et des matériels techniques du spectacle vivant, ce qui vous permet de répondre aux exigences techniques des productions.
   

  

 Vous maîtrisez parfaitement les réglementations applicables aux ERP (Établissements Recevant du Public), garantissant ainsi la conformité et la sécurité de nos installations.
   

  

 Vous avez une expérience en management, avec des qualités d'écoute et d'analyse, vous permettant de diriger et de motiver une équipe technique.
   

  

 Vous faites preuve de rigueur budgétaire et d'un excellent sens de l'organisation, vous permettant de gérer efficacement les ressources et les budgets.
   

  

 Vous maîtrisez les outils informatiques, bureautiques et de communication réseaux, et vous avez de bonnes compétences rédactionnelles.
   

  

 La connaissance des procédures budgétaires, comptables et de marché public dans une collectivité est un atout.
   

  

 Un bon niveau d'anglais, tant à l'oral qu'à l'écrit, serait apprécié .
   

  

**Qualifications Indispensables**
 Vous détenez les habilitations nécessaires à la prévention des risques et à la sécurité pour l'activité des lieux de spectacles (SSIAP, SST, habilitations électriques).
   

  

 Permis B Obligatoire",Government Administration,https://fr.linkedin.com/company/ville-de-meudon,https://media.licdn.com/dms/image/v2/C4E0BAQFKz9kMpZMkiw/company-logo_100_100/company-logo_100_100/0/1630637870286/ville_de_meudon_logo?e=2147483647&v=beta&t=LCM1V4zhnKEvYs1iaq2vPayXtqQEY_DMWxqyvaBFtJk,,,,,
li-4039184432,linkedin,https://www.linkedin.com/jobs/view/4039184432,https://taleez.com/apply/technicien-expert-clients-h-f-champs-sur-marne-celeste-cdi/applying?utm_source=Linkedin&urlHash=GwEd,Technicien Expert clients (H/F),CELESTE,"Champs-sur-Marne, Île-de-France, France",2024-10-03,fulltime,,,,,,,associate,Production,,,"**Voici Tes Futures Missions**
 La Direction Expertise a pour objectifs de :
   

  

* Augmenter la satisfaction client et la satisfaction interne,
* Être disponible pour les clients et les équipes internes sur des sujets techniques complexes nécessitant son intervention pour fluidifier/accélérer le traitement.


 Le/la technicien(ne) expert(e) clients intervient en soutien sur un large périmètre technique : AVV, sécurité, nouveau produit, production, migration et support et à un niveau d’expertise avancé permettant de résoudre les taches complexes. Il peut avoir besoin d’être guidé dans ces actions par un expert technique sénior ou son responsable.
   

  

**Les Competences Que Tu Nous Apporteras**
* Maitrise des technologies réseaux : SDWAN, TCP/IP, BGP, Linux, Fortigate...
* Travail en équipe, relation avec les prestataires externes : intervenant, clients ou internes avec les équipes du groupe CELESTE.
* Faire preuve de méthode et de rigueur


**Profil Recherché**
**ET TOI ?**
* Réactivité
* Communication : écoute, transmission, empathie


**Informations Complementaires Sur Le Poste**
* En CDI ;
* Basé à Champs\\-sur\\-Marne (77420\\) ;
* Rémunération selon profil et expérience ;
* Tickets restaurant ;
* PEE, CET ;
* Mutuelle d'entreprise ;
* Remboursement de l'abonnement de transport à hauteur de 50% ;
* Disponibilité : Dès que possible.


**Ce Que Nous T’apporterons**
* Notre Taille Humaine qui nous permet de nous retrouver régulièrement autour de Teams, Soirées, Séminaires, Team building… (hors covid\\-19\\) ;
* Une académie de formation ;
* Boissons chaudes à volonté ;
* Enfin, nous sommes là pour t’accompagner tout le long de ton CDI selon tes besoins !


 A bientôt !",Telecommunications,https://fr.linkedin.com/company/celeste,https://media.licdn.com/dms/image/v2/D4E0BAQF17EVClZJlqQ/company-logo_100_100/company-logo_100_100/0/1698732695769/celeste_logo?e=2147483647&v=beta&t=O0sHACDy9xPXto5TQO866j2sAIvTPIZEkpusq6ctqSI,,,,,
li-4019056396,linkedin,https://www.linkedin.com/jobs/view/4019056396,https://fr.talent.com/redirect?id=7c1d061ceae1&source=linkedin-premium&utm_source=partner&pos=87180&utm_medium=linkedin-premium&puid=3de9gadd3defgadc3deggddagddffadd3aeb3aefgadb3def3ee33deg3ee33ced3cef3cec3ee3gddf3de93decgddg3deg3dea3de83deg3debgddc9ed3&cg=talent&action=f-link&los=1&urlHash=nJxr,RESPONSABLE TECHNIQUE,Université Paris Cité,"Paris, Île-de-France, France",2024-09-06,fulltime,,,,,,,mid-senior level,Engineering and Information Technology,,,"L’UFR STAPS, située dans le 15e arrondissement à Paris, accueille 1450 étudiants en licence, Masters, doctorat et DU.Au niveau formation, la licence STAPS exige un bon niveau sportif, mais aussi scientifique. En STAPS, on fait certes du sport mais aussi des sciences et techniques centrées sur l’étude de l’homme en mouvement dans son environnement (Sciences du Sport). On se forme également grâce aux stages professionnels et par la recherche au sein notamment de l’Institut des Sciences du Sport\\-Santé de Paris. Nos étudiants décrochent un métier à l'issue des 3 ou 5 années d'études en STAPS, dans les domaines de l’enseignement, de l’entraînement sportif, du Sport\\-Santé et des loisirs. . Encadrement de l'équipe techniquePlanifier et organiser les travaux d'entretien y compris des espaces vertsAssurer la gestion des installations de la chaufferie, des ascenseurs et du SSIÊtre agent de prévention, tenir les registres de sécuritéEffectuer les demandes de devis auprès des entreprises extérieuresRéaliser ou faire réaliser les opérations de maintenance et de manutention. \\- Management d'équipe\\- Connaissances techniques en plomberie, électricité, serrurerie \\- Connaissance de la réglementation en matière de sécurité, système de sécurité incendie",Higher Education,https://fr.linkedin.com/school/universit%C3%A9-paris-cit%C3%A9/,https://media.licdn.com/dms/image/v2/D4E0BAQGGG1VdJT746w/company-logo_100_100/company-logo_100_100/0/1735736127894/universit_paris_cit_logo?e=2147483647&v=beta&t=VZZPK0yJYY0BInECK1RoRiEdBlJ98VZvyRs4BnHOY0w,,,,,
