id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
in-e446125f16885e66,indeed,https://fr.indeed.com/viewjob?jk=e446125f16885e66,https://careers.essilorluxottica.com/job/SEZANNE-Responsable-Qualit%C3%A9/1154453101/,Responsable Qualité,EssilorLuxottica,"Sézanne, GE, FR",2024-12-20,,,,,,,False,,,,,"**Widen Your Horizons. Join the Next Chapter of Your Career**  


At EssilorLuxottica, we are committed to empowering our people to grow and succeed. This is your opportunity to take your career to the next level, embrace new challenges, and continue making a difference.
We work for a brighter future, thinking today about the world of tomorrow.
Don’t miss the chance to shape your **\\#FutureInSight** with us!  


**Contexte et environnement :**  


L’usine BBGR, filiale du Groupe EssilorLuxottica, 300 personnes, basée à Sézanne (région de Champagne, proche Reims, Troyes, Paris Est), a vocation d’excellence dans la fabrication de verres de correction ophtalmique (dispositif médical) et plus spécifiquement de moules progressifs et verres semi finis.  


**Nature du travail :**  


Le responsable qualité a pour mission de décliner la politique Qualité Groupe au sein de l’usine. De ce fait, il s’assure que les attentes clients soient prises en compte, traitées et efficaces. Son ambition est de rendre le site de Sézanne référent au sein du Groupe en terme de qualité produits et de partenariats clients.
Il est garant de la bonne mise en application de la règlementation.
Sous l'autorité du Directeur de Site et fonctionnellement rattaché aux responsable Processus Clients, et à l’expert Qualité Europe, vous êtes en charge de définir, mettre en œuvre, organiser et améliorer le plan et les démarches qualité du site afin de garantir les productions et de livrer des pièces conformes aux exigences clients.  

**Vous êtes chargé de :**  


* Garantir avec l'équipe que vous encadrez, la conformité des produits et des services fournis aux clients,
* Renforcer nos liens/relations clients avec le Responsable Logistique entre autre,
* Assurer la bonne gestion des moyens de contrôle (métrologie, formation et qualification des agents qualité),
* Etablir et développer une organisation de qualité, proactive axée sur la prévention des défauts,
* Etablir, superviser et gérer les processus, les politiques et les pratiques exemplaires pour assurer la qualité des produits et des services,
* S’assurer de l'appropriation et de la mise en œuvre des procédures dans l'usine,
* Développer et améliorer la réalisation de la politique qualité,
* Maintenir l’approche SMQ du Groupe (ISO 13485 et autres ISO),
* Animer et suivre les outils de gestion de la qualité (système documentaire, indicateurs, outils opérationnels). Normes ISO, Audits…
* Contrôler le système qualité de l'usine en collaboration avec les équipes et participer à son amélioration. Notamment dans la mise en œuvre de la norme ISO 450001 en lien avec le HSE,
* Arrêter les productions non conformes et coordonner les actions correctives associées,
* Traiter en interne les réclamations clients (analyse, actions correctives...) en lien avec les équipes de la Qualité « Opérations »,
* Superviser les actions correctives (méthodes et production) à mettre en œuvre pour améliorer la performance en production,
* Analyser les non conformités, définir, préconiser les actions correctives et contrôler leur mise en œuvre,
* Proposer des outils, méthodes, moyens et organisations nécessaires à l'obtention et à l'amélioration des résultats qualité du site,
* Mettre en œuvre, réaliser ou suivre les audits internes (poste, produits, process, fournisseurs...),
* Respecter et faire respecter les règles de sécurité et d’environnement applicables dans son service,
* Sensibiliser et former le personnel à la démarche qualité,
* Assurer le management de son équipe,
* Animer des chantiers.

  


**Profil intéressé :**  


**Niveau d’études et expérience professionnelle :** Niveau de connaissances équivalent à un niveau Bac \\+ 5 en gestion de la qualité ou Ingénieur généraliste avec idéalement une première expérience dans le secteur industriel ou bien niveau de connaissance équivalent à un niveau BAC \\+ 3 avec une expérience minimum de 5 ans intégrant du management.  


**Compétences Techniques** : Lean Manufacturing (résolution de problème), analyse statistique, pragmatisme opérationnel, anglais courant, connaissances des normes ISO9001/45001/14001, gestion de projets, système de management de la qualité.  


**Compétences Comportementales :** sens de l’organisation et réactivité, rigueur, capacités relationnelles et de négociation, curiosité intellectuelle, orientation client, courage managérial, pédagogie, orientation résultats, leadership.  


**Our Diversity, Equity and Inclusion commitment**

We are committed to creating an inclusive environment for all employees. We celebrate diversity and provide equal opportunities to all, regardless of race, gender, ethnicity, religion, disability, sexual orientation, or any other characteristic that makes us unique",,https://fr.indeed.com/cmp/Essilorluxottica-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/498508d13c6e56508181aa36a9eb7ef9,https://www.essilorluxottica.com/,,,,
in-6b99d44ad80e4695,indeed,https://fr.indeed.com/viewjob?jk=6b99d44ad80e4695,https://www.equans.com/en/jobs/66129-technicien-detudes-execution,TECHNICIEN D'ETUDES EXÉCUTION,Equans,"Reims, GE, FR",2024-12-18,,,,,,,False,,,,,"Technicien d'Etudes Exécution


**Offer ID:**


66129
**Job:**


Technicians / Design office
**Contract type:**


Technicien d'Etudes Exécution
**Country:**


France
**AXIMA – ENTITE EQUANS France**

  


**Axima**, entité d’**EQUANS France**, est l’un des principaux acteurs français en **génie climatique**.



A la recherche de femmes et d’hommes engagés et audacieux, Axima recrute de nombreux talents à travers toute la France. Ses principaux secteurs d’activité sont l'industrie, la santé, le tertiaire, la culture et le patrimoine, les data center …

  



Rejoignez un univers de travail épanouissant et innovant, favorisant l’agilité et la créativité afin de répondre aux enjeux énergétiques d’aujourd’hui et de demain.



Nous sommes **Fier d’Agir Vraiment**

  


**VOTRE AFFECTATION**

  



Notre agence de **Reims** spécialisée en Installations Travaux CVC dans les domaines tertiaires, collectivités, hospitaliers et industrie recrute un(e)

  


**Technicien d’Etudes CVC / PLB H/F**

  


**VOTRE JOB**

  



Rattaché(é) à notre Responsable du bureau d’études interne et en étroite collaboration avec les chargés d’affaires, vous réalisez les études d’exécution pour nos chantiers de Génie Climatique et Plomberie dans le secteur Tertiaire, Hospitalier et Industrie.

  



Dans le respect des délais impartis, vos missions sont les suivantes :

  


* Réaliser les études et plans d’exécution en CVC Plomberie 2D (AUTOCAD)
* Réaliser les notes de calcul, les pertes de charge et les schémas de principe
* Participer aux réunions de synthèse
* Réaliser des nomenclatures et consultations de matériels
* Consulter et sélectionner les fournisseurs
* Etablir les commandes

  


**VOTRE PROFIL**

  




De formation DUT / BTS ou Licence Professionnelle en Génie Climatique, vous avez une première expérience réussie sur ce type de poste dans une entreprise d’installations ou au sein d’un BE spécialisé en Génie Climatique.

  



Vous maitrisez le logiciel Autocad.

  



Rigueur, méthode et sens de l’analyse sont des atouts essentiels pour une intégration réussie à ce poste.

  



Si vous vous reconnaissez, rejoignez notre équipe.

  


**Alors envie de faire partie de l’aventure EQUANS France ?**

  



Venir chez nous, c’est intégrer un grand Groupe, tout en travaillant dans des équipes à taille humaine actives et motivées.



Et bien sûr, c’est avoir la possibilité d’être formé régulièrement, comme l’ensemble de nos salariés.

  


***EQUANS France c’est :***

*Plus de 27 000 collaborateurs qui contribuent à l’aventure EQUANS France. Concepteurs, intégrateurs et mainteneurs de solutions multi\\-techniques, tous sont engagés sur l’ensemble de la chaîne de valeur (financement, études, installation, maintenance, contrats de performance).*

*Répartis dans 413 agences sur l’ensemble du territoire français et aussi à l’International, l’exigence et la bienveillance sont au cœur de notre culture et de la performance.*

  

*Notre mission ? Au sein d’EQUANS France, nos équipes, pour qui la santé et la sécurité au travail sont une priorité absolue, sont engagées pour accompagner leurs clients dans leurs transitions énergétique, industrielle et numérique et relever ainsi le défi de la décarbonation de notre économie.* *Pour cela,* *nos équipes connectent, protègent et alimentent en flux énergétiques et numériques les territoires, les villes, les bâtiments, les industriels et les infrastructures de transport.*

  

*Experts dans 6 domaines \\- Génie électrique, Génie climatique, Réfrigération, Protection incendie, IT et télécommunications, Solutions digitales, la complémentarité de nos activités témoigne de notre capacité à innover et à nous adapter pour fournir des services à forte valeur ajoutée pour nos clients*


*Enraciné dans une histoire plus que centenaire issue des sociétés Axima et Ineo, EQUANS France atteint un chiffre d’affaire de 5 milliards d’euros.*

  


***EQUANS France garantit l’égalité des chances pour tous et la diversité****.*

  


*EQUANS France s'engage à promouvoir la diversité, l’inclusion et à lutter contre toutes les formes de discriminations à l’accès à l'emploi, à la formation, à la promotion et plus largement dans nos environnements et cadres de travail.*


*L’insertion, la mixité, le soutien et l’accompagnement des jeunes, des seniors, des personnes en situation de handicap sont des priorités essentielles de la politique ressources humaines.*

  


**\\+*** 

Leaflet \\| © OpenStreetMap
**Place:**


Workplace : 51100 Reims France
**APPLY FOR THIS JOB OFFER**


**Share this job:**",,https://fr.indeed.com/cmp/Equans,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/443f89602a059bca61da5df9c028115f,https://www.equans.com/,Courbevoie,"10,000+",more than $10B (USD),"Equans is a world leader in energies and services with operations in 20 countries and a headcount of 90,000."
in-7ea91a83b6e7c666,indeed,https://fr.indeed.com/viewjob?jk=7ea91a83b6e7c666,http://fr.indeed.com/job/coordinateur-conditionnement-hf-7ea91a83b6e7c666,Coordinateur Conditionnement H/F,LACTINOV BRAINE,"Braine, HDF, FR",2024-12-18,,,,,,,False,,,,,"Lactinov est une industrie laitière spécialisée dans le développement, la formulation, le conditionnement aseptique de produits liquides à base de lait et produits dérivés ainsi que dans la transformation de la matière grasse industrielle.

Nous recherchons pour notre site de production basée à Braine (02\\) un(e) **Coordinateur UHT** (H/F) en contrat à durée indéterminée.

Sous la direction du Responsable UHT, les missions principales seront :

**Accompagnement des équipes terrain :**

* Soutien des chefs d’équipe et des équipes de production dans la réalisation de leurs missions.
* Formation et encadrement des équipes sur les bonnes pratiques d’utilisation de l’ERP et sur les nouvelles méthodes mises en place.
* Accompagnement terrain sur les sujets de bonnes pratiques d'enregistrement et de traçabilité.

**Gestion de la production :**

* Suivi des productions et vérification des indicateurs terrain.
* Vérification de la base Access et d’autres vérifications diverses dans l’ERP.
* Suivi et planification des inventaires tournants afin d’assurer la fiabilité des stocks.
* **Documentation :**
* Rédaction et mise à jour des documents de production (enregistrements, instructions, procédures, etc.).
* Participation à des projets d’amélioration continue au sein du service.

**Remplacement :**

* Assurer ponctuellement le remplacement du responsable ou de son adjoint, ainsi que des chefs d’équipe.

**Conditions de travail :**

* Poste de journée.

**Exigences du poste :**

* Sens aigu de la sécurité, de la qualité et du respect de l’environnement.
* Excellentes compétences en communication et en gestion d’équipe.
* Expérience confirmée en gestion de production.
* Capacité à travailler de manière autonome et à gérer plusieurs projets simultanément.

Type d'emploi : CDI

Rémunération : 29 000,00€ à 30 000,00€ par an

Avantages :

* Intéressement et participation

Horaires :

* Du lundi au vendredi
* Travail en journée

Rémunération supplémentaire :

* 13ème Mois
* Heures supplémentaires majorées
* Primes

Expérience:

* Gestion Production: 4 ans (Optionnel)

Lieu du poste : En présentiel",,https://fr.indeed.com/cmp/Lactinov-Braine,,,,,,
in-866de630167af569,indeed,https://fr.indeed.com/viewjob?jk=866de630167af569,https://jobs.eiffage.com//charge-de-mission-metrologie---cerf-ciry-salsogne---stage-fh-43-jr2024-6065,Chargé de mission Métrologie - CERF Ciry-Salsogne - Stage F/H,Eiffage,"Ciry-Salsogne, HDF, FR",2024-12-17,fulltime,,,,,,False,,,,,"**Vos missions**
----------------


*Pour faciliter la lecture, l’écriture inclusive n’est pas utilisée dans**le corps de cette annonce, les termes employés au masculin se réfèrent aussi bien aux femmes et aux hommes.*

**VOTRE FUTUR ENVIRONNEMENT**


Le Centre d’Étude, de Recherche et de Formation (CERF) de Ciry\\-Salsogne (Aisne) est un des deux laboratoires centraux d’Eiffage Route, une des entreprises majeures de la construction et de l’entretien des infrastructures en France. Le CERF réalise des études, essais et épreuves de formulation sur les enrobés bitumineux, les bétons et les matériaux routiers traités aux liants hydrauliques pour le compte des agences travaux d’Eiffage Route. Il participe au développement et à la caractérisation de produits innovants dans le cadre de l’activité de Recherche \\& Développement de l’entreprise. Il contribue également à la diffusion des connaissances au sein du réseau technique d’Eiffage Route. Le CERF dispose pour se faire de l’expertise technique de son équipe (24 permanents) ainsi que d’un important parc de matériel et machines d’essais.

**VOS PRINCIPALES MISSIONS**


Au sein du CERF de Ciry\\-Salsogne, vous intégrez le service métrologie et travaillerez sur les bilans d’incertitude. Vos missions seront les suivantes :


* Pour les différents essais réalisés sous accréditation COFRAC, vous mettrez à jour les incertitudes associées
* Pour les opérations de métrologie, vous développerez et finaliserez les bilans d’incertitude suivant la méthode GUM
* Vous intégrerez les incertitudes dans les feuilles de calcul et analyserez les résultats
* Vous participerez au suivi métrologique des appareils de mesure/essais du laboratoire

**Votre profil**
----------------


**CE QUE NOUS RECHERCHONS**


* École d’ingénieur / Master, spécialité métrologie, niveau Bac\\+4 ou \\+5
* Connaissance en métrologie et calcul de bilan d'incertitudes
* Aptitude à développer des calculs sur Excel
* Connaissance de l'accréditation COFRAC et notamment du GEN REF 10 sera appréciée
* Apprécier le travail en laboratoire
* Goût pour le travail en équipe

**CE QUE NOUS PROPOSONS**

* Stage de 5 à 6 mois basé à Ciry\\-Salsogne (02\\)
* Gratification selon votre niveau d'études

**NOTRE PROCESSUS DE RECRUTEMENT**

* Un entretien téléphonique RH d’une quinzaine de minutes
* Un entretien RH
* Un entretien avec le Directeur du Laboratoire et/ou le Responsable Métrologie

*Egalité professionnelle, diversité et inclusion : nous accueillons et valorisons vos talents.* *A vous d’inventer un avenir à taille humaine.*


\\#EspritDeFamille


Rejoignez\\-nous !


**À propos de nous**


Eiffage Route contribue à l’amélioration du réseau français, des voies communales aux tracés autoroutiers, qu’il s’agisse de conception, de construction ou d’entretien. Experte en aménagement urbain, Eiffage Route participe également à la réalisation de projets portuaires, aéroportuaires, industriels et commerciaux.



') .replace(/
\\<\\\\/p\\>/g, '


'); if (originalHTML \\=\\=\\= modifiedHTML) { return; } isMutating \\= true; observer.disconnect(); paragraphElement.innerHTML \\= modifiedHTML; const emptyParagraphs \\= paragraphElement.querySelectorAll('p'); emptyParagraphs.forEach(p \\=\\> { if (p.textContent.trim() \\=\\=\\= '') { const emptySpaceDiv \\= document.createElement('div'); emptySpaceDiv.className \\= 'empty\\-space'; p.replaceWith(emptySpaceDiv); } }); isMutating \\= false; observer.observe(paragraphElement, { childList: true, subtree: true }); }, 100\\); }; const observer \\= new MutationObserver(() \\=\\> { if (!isMutating) { cleanAndReplaceEmptyParagraphs(); } }); observer.observe(paragraphElement, { childList: true, subtree: true, }); cleanAndReplaceEmptyParagraphs(); } });
### **Partager**


* Partager sur Facebook
* Partager sur Linkedin
* Partager sur Twitter
* Partager par email
Vos bénéfices
* Un environnement de travail bienveillant.
* Des parcours de carrières stimulants et diversifiés.
* Une culture d'entrepreneur, au plus proche des territoires.
* La possibilité de contribuer concrètement à la transition écologique et énergétique.
* Un Groupe riche de diversités qui donne sa chance à chacun.
* Chaque collaborateur a la capacité de s'impliquer dans l'actionnariat du Groupe.
* Un grand groupe à taille humaine.
Liens utiles
* Notre processus de recrutement
* L'université Eiffage
* Engagements environnementaux",Construction,https://fr.indeed.com/cmp/Eiffage,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/9ec2a154ba12c393a1eb528f440d900b,http://www.eiffage.com/home.html,"3-7 Place de l’Europe, 78140 Vélizy-Villacoublay, France","10,000+",more than $10B (USD),
in-a6239b5c8c820d20,indeed,https://fr.indeed.com/viewjob?jk=a6239b5c8c820d20,http://fr.indeed.com/job/stagiaire-ing%C3%A9nieur-am%C3%A9lioration-continue-maintenance-industrielle-hf-a6239b5c8c820d20,Stagiaire Ingénieur Amélioration Continue Maintenance Industrielle H/F,Maison de Champagne,"Épernay, GE, FR",2024-12-17,"fulltime, internship",,,,,,False,,,,,"Créé par des familles champenoises, **le groupe Lanson\\- BCC** est l’un des grands acteurs du Champagne avec ses 8 Maisons productrices des vins de champagne et ses 450 salariés.

Pour l'une de nos Maisons, **Maison Burtin** située à Epernay (82 salariés \\- 7 lignes de production \\- 15 km de caves), nous recherchons un stagiaire en Maintenance Industrielle pour une durée de 6 mois environ.

Vous intégrerez l'équipe Maintenance\\-Travaux Neufs\\-Services Généraux (12 personnes) sur notre site industriel de production d'Epernay (51\\).

Sous l'accompagnement de Benoit, notre Responsable Maintenance\\-Travaux Neufs\\-Services Généraux, vous développerez nos outils, méthodes et process maintenance en réalisant les missions suivantes :

* Mettre en place et suivre les indicateurs de production pour atteindre les objectifs de production (productivité, taux de panne MTBF, MTTR, Taux de panne, taux de service, etc...)
* Proposer et mettre en place des actions afin d'améliorer nos objectifs journaliers de sécurité, qualité, productivité (Taux de rendement Synthétique, taux de panne, Taux de service)
* Opérer des diagnostics et rechercher des solutions en cas de dysfonctionnement
* Participer aux chantiers d'amélioration continue
* Améliorer et Mettre en place des standards de changement de série
* Etablir des fiches de maintenance préventive et maintenance 1er niveau
* Participer aux chantiers d'amélioration continue
* Mettre en place un magasin centralisé de pièces de rechanges maintenance

**Vos atouts :**

Vous êtes en cours d'études en **Master** ou **Ecole d’Ingénieur généraliste** ou master type **Gestion de Production** et **Amélioration Continue / Maintenance** \\- **Management de l'amélioration continue** \\- **Excellence opérationnelle** \\- **Génie Industriel Production Industrielle (GIPI).**

Vous êtes **rigoureux** et possédez un **grand sens pratique**. **Autonome**, vous faites preuve de **dynamisme** et de **force de proposition.**

Votre **sens relationnel** vous permettra de travailler efficacement en équipe.

Vous maitrisez le **pack office**. Idéalement, vous bénéficiez d'une 1ère expérience dans le secteur industriel.

Cette expérience vous permettra de développer votre employabilité (connaissance du process champagne, capacités d'analyse et de de synthèse, travail d'équipe, compétences rédactionnelles...) et de vous ouvrir de réelles perspectives professionnelles dans le secteur industriel.

Alors n’hésitez pas, **postulez et rejoignez notre équipe** ! Curieux, dynamique et impliqué, vous avez toutes les clés pour réussir dans vos missions.

Type d'emploi : Temps plein, Stage

Lieu du poste : En présentiel",,https://fr.indeed.com/cmp/Maison-De-Champagne-1,,,,,,
