id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
gd-1009421982696,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009421982696,,Responsable Amélioration Continue F/H,Safran,Soignolles,2024-08-28,,,,,,,False,,,organic,,"**Description du poste**
------------------------



Nous recherchons, pour notre site de production basé à Soignolles\\-en\\-Brie (Seine\\-et\\-Marne), un/e Responsable Amélioration Continue dans le cadre d'un contrat à durée indéterminée.
  

  

Le site Safran Aerosystems de Soignolles\\-en\\-brie est un Centre d'Excellence Industrielle en usinage de composants aéronautiques pour les systèmes hydrauliques, air et carburant. Nos clients sont les grands avionneurs de l'Industrie et nous assurons également une activité pour le groupe Safran en interne. Le site est à taille humaine et permet d'interagir régulièrement avec tous les métiers au quotidien.
  

  

Au sein du Comité de Direction du site, le responsable Amélioration Continue a en charge la définition et l'animation de la politique d'amélioration continue afin d'amener le site et ses équipes aux meilleurs standards de pratique.
  

  

Il/elle aura les missions suivantes :
  

  

* Piloter et animer le plan de progrès du site à travers, notamment, du processus Hoshin Kanri site
* Identifier et quantifier les opportunités d'amélioration ainsi que les leviers d'action, risques et enjeux associés en collaboration avec les directions/services concernés
* Former, accompagner et guider le management opérationnel dans la préparation et l'exécution de leurs plans de progrès/projets spécifiques


  

* Implémenter les méthodes, outils et état d'esprit nécessaires au déploiement de l'excellence opérationnelle
* Mener des projets d'amélioration
* Tutorer les chefs de projets d'excellence opérationnelle
* Déployer et suivre le niveau de maîtrise des méthodes et outils (Lean sigma, One Safran, Innovation participative, etc)
* Assurer les retours d'expériences et pratiquer le benchmark permanent des bonnes pratiques en s'appuyant sur le réseau Démarche de Progrès Safran


  

* Consolider les résultats des performances opérationnelles du site via un tableau de bord en s'assurant du reporting des KPIs dans le respect des règles établies


  

* Faire preuve de leadership et d'exemplarité en matière de SSE, intégrer systématiquement la sécurité et la santé dans la conduite des chantiers du site, et contribuer globalement à améliorer la démarche SSE du site

**Description complï¿½mentaire**
--------------------------------


* Pratique et théorie des principes d'amélioration des flux industriels (Lean Sigma, Théorie des contraintes) et des outils associés (VSM, 5S, Kaizen, PDCA, analyse de flux, Kaizen events, …)
* Outils de résolutions de problèmes (8D, Analyse de causes, 5 pourquoi, …)
* Conduite de projet et de chantiers terrain
* Conduite du changement
* Pilotage de la performance (qualité, coûts, délais)
* Utilisation de l'ERP M3 et/ou CEGID (données production, supply chain et techniques)


**Exigences du poste**
----------------------



Le profil suivant vous correspond pour tout ou partie :
  

* Amateur/amatrice du domaine aéronautique
* Convaincu·e et promoteur/promotrice de l'amélioration continue au quotidien
* Leader
* Orienté·e résultats et terrain
* Capacités d'organisation et de coordination
* Capacité à embarquer et à fédérer les équipes
* Qualités dans la relation interpersonnelle
* Capacité à challenger les organisations, les pratiques avec bienveillance
* Capacité à innover et être force de proposition
* Sait anticiper et gérer les risques et opportunités
* Analyse / synthétise et sait faire bon usage du reporting
* Curieux·se et tenace
* Connaissance des processus d'usinage et d'assemblage industriels
* Une expérience méthodes ou qualité sera appréciée


  

Niveau de formation requis : BAC \\+5 Ingénieur·e ou équivalent
  

  

Expérience professionnelle requise : 3 ans minimum au sein d'un environnement industriel (amélioration continue, production, méthodes / indus)
  

  

Ce type de poste peut ouvrir à des mobilités possibles pour des postes à responsabilité au sein de nos équipes production, industrialisation / méthodes, qualité ou des postes en central de spécialisation en excellence opérationnelle ou qualité.
**Spï¿½cificitï¿½ du travail**
------------------------------



Des déplacements ponctuels par an à prévoir pour :
  

* Echanger tous les trimestres avec notre site partenaire à Compiègne
* Echanger et visiter les autres sites de la division en France (1\\-2 déplacement(s) annuel(s)).

  

Safran est un groupe international de haute technologie opérant dans les domaines de l'aéronautique (propulsion, équipements et intérieurs), de l'espace et de la défense. Sa mission : contribuer durablement à un monde plus sûr, où le transport aérien devient toujours plus respectueux de l'environnement, plus confortable et plus accessible. Implanté sur tous les continents, le Groupe emploie 92 000 collaborateurs pour un chiffre d'affaires de 23,2 milliards d'euros en 2023, et occupe, seul ou en partenariat, des positions de premier plan mondial ou européen sur ses marchés. Safran s'engage dans des programmes de recherche et développement qui préservent les priorités environnementales de sa feuille de route d'innovation technologique.
  

Safran est la 1ère entreprise du secteur aéronautique et défense du classement « World's Best Companies 2023 » du magazine TIME.
  

  

Safran Aerosystems conçoit des solutions de haute technologie qui optimisent la performance des aéronefs et la sécurité des vols. Numéro 1 mondial des systèmes d'évacuation d'urgence et des systèmes oxygène pour l'équipage, Safran Aerosystems est également un acteur majeur des systèmes carburant et fluides.


  

BAC\\+5
  

Supérieure à 3 ans",,https://www.glassdoor.fr/Overview/W-EI_IE10345.htm,https://media.glassdoor.com/sql/10345/safran-squarelogo-1577068071985.png,,,,,
gd-1009422420992,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009422420992,,Chef de Projet Commerce & Relation Client H/F,CHRONOPOST,Paris,2024-08-28,,,,,,,False,,,organic,,"Date
27\\-08\\-2024
Contrat
CDI
Localisation
Ile\\-de\\-France  

PARIS
Statut
Cadre
### **Missions principales**


Chronofresh, filiale de Chronopost, est le spécialiste de la livraison express de produits alimentaires sous température dirigée et a débuté son activité en Mai 2015\\.



Son offre permet la livraison de produits alimentaires secs, frais et surgelés à destination des professionnels et particuliers partout en France. Ce service s’appuie notamment sur un réseau de plus de 92 agences équipées en chambres froides.



Déjà près de 4 000 clients nous font confiance et l’entreprise connaît un fort développement nécessitant de renforcer notre équipe dédiée au pilotage de l’activité et de sa performance.



A ce titre, dans le cadre d’un remplacement, nous sommes à la recherche de notre nouveau(lle) Chef de projet Commerce \\& Relation Client.

  


**Missions**



Au sein de la Direction des Opérations de Chronofresh, vous reportez au Responsable Projets, Méthodes \\& Qualité.



Bien que votre spécialité soit orientée Commerce et Relation Client, vous pouvez être amené(e) à gérer ou contribuer à des projets en lien avec d’autres domaines de compétences.



Vos responsabilités recouvrent l’ensemble des missions suivantes :


* **Projet**
* Assurer la co\\-gestion du portefeuille projets du Pôle (mise en place de CRM, industrialisation des demandes de collectes clients...) ;
* Réaliser les études préalables nécessaires au lancement des projets ;
* Assurer la planification, le déploiement et le suivi des projets ;
* Être le garant de la qualité des livrables pour les projets relevant de sa responsabilité ;
* Assurer un relais permanent avec les équipes projets de Chronopost ;
* Partager la vision et les contraintes de nos offres lors des instances/comités de Chronopost ;
* Assurer la conduite du changement auprès de la force de vente et du service client lors de mises en place de nouvelles solutions ;
* Apporter une dimension innovante aux processus commerciaux et de la relation client.
* **Amélioration continue**
* Identification des axes d’amélioration de l’existant sur les périmètres applicatifs et processus ;
* Mise en place et pilotage d’actions correctives avec effet sur le court terme.


Cette liste n’est pas exhaustive et pourra évoluer selon vos appétences et les besoins de l’entreprise.


### **Profil recherché**


De formation Bac \\+ 4/5, vous justifiez d'au moins 2 années d'expérience en entreprise dans le domaine du commerce et/ou de la relation client en gestion de projet.



Lors de vos précédentes expériences, vous avez su démontrer des capacités d’autonomie et êtes force de proposition et de persuasion. Par ailleurs, votre rigueur, votre sens du service ainsi que votre aisance relationnelle ont été reconnus.



Vous faites preuve d’un esprit de synthèse et êtes en capacité de prendre du recul pour avoir une vision macro des situations.



Vous maîtrisez les techniques et outils de gestion de projets et de conduite du changement.



Vous avez une forte appétence pour la création d’indicateurs, l’interprétation et l’analyse des données chiffrées.



Vous êtes globalement à l’aise avec les outils informatiques et avez une bonne connaissance de Business Object et Salesforce (ou autre(s) CRM).



La maîtrise de l’anglais est indispensable dans le cadre de nos projets de développement à l’international.



Vous justifiez de connaissances dans le domaine du e\\-commerce alimentaire.



Si vous avez un profil d’entrepreneur et souhaitez participer à un projet unique et ambitieux, notre offre est faite pour vous !

  



Le poste est basé à Porte d’Orléans. Des déplacements nationaux sont à prévoir.",,https://www.glassdoor.fr/Overview/W-EI_IE846375.htm,https://media.glassdoor.com/sql/846375/chronopost-squarelogo-1489134170621.png,,,,,
gd-1009402178993,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009402178993,,Technicien Méthodes F/H,CAMECA,Gennevilliers,2024-08-10,,direct_data,yearly,35000.0,45000.0,EUR,False,,,organic,,"Rattaché(e) au responsable du service méthodes et industrialisation, votre principale mission est de :

  

* Assurer l'industrialisation des produits en intégrant le souci de la sécurité des personnes et les impératifs Coût/Qualité/Délais;
* Assurer le support à la production;
* Contribuer à l'amélioration de l'organisation et des processus liés à la production.

 **Vous aurez pour mission ️‍ ️ :**

**Assurer l'industrialisation des produits en intégrant le souci de la sécurité des personnes et les impératifs Coût/Qualité/Délais :**  



* Définir les gammes et les diagrammes d'enclenchement de production (montage, SEP);
* Définir et réaliser les outillages à utiliser en production et SAV;
* Etudier et réaliser les demandes de modification de conception provenant de la production;
* Définir des emballages et conditionnements spécifiques (prod et SAV);
* Définir et standardiser les méthodes de travail notamment au travers de documents (modes opératoires par ex) pour la production et le service, en collaboration avec les experts des services concernés;
* Assurer l'interface technique (dans les 2 sens) entre la R\\&D et l'opérationnel (production, SAV, Ordo, Achats); ex. participation aux revues de conception;
* Assurer une veille technologique sur les procédés de production de son périmètre.

 **Assurer le support à la production :**  



* Apporter un support à la production, au SAV et aux fournisseurs (hors mise au point des instruments);
* Traiter les dérogations fournisseurs;
* Être le garant des méthodes du vide au sein de l’atelier montage.

 **Contribuer à l'amélioration de l'organisation et des processus liés à la production :**  



* Animer des groupes de résolutions de problèmes sur les problèmes de production;
* Proposer des améliorations d'organisation pour la production (ex : flux et implantations) et en pilote la mise en place suivant les principes du Lean;
* Proposer des améliorations permettant d'optimiser la production (ex : réduction des temps) ou de faciliter la fabrication par les fournisseurs.

**Vous avez un avantage si vous avez :**

* BAC\\+2 : de type BTS Conception des produits industriels;
* Spécialité mécanique ou électronique (en fonction du profil recherché);
* Maîtrise de l'anglais souhaitée,
* Années d’expérience requises : 2 ans minimum;
* Connaissance d’un logiciel de CAO;
* Connaissance en Technique du vide si possible.

 **Profil recherché :**

* Curieux;
* Qualité relationnelle;
* Autonome;
* Pragmatique;
* Capacités d'organisation;
* Polyvalence.

**En intégrant CAMECA, vous bénéficierez :**  

* D'une place de parking gratuite ;
* D'une terrasse aménagée en période d'été ;
* D'apéros et voyages organisés par le CSE ;
* D'un accès au restaurant d'entreprise.
 **Mais également :**  

* De télétravail partiel sur certains postes ;
* D'horaires flexibles ;
* Des avantages du comité social et économique au bout de 3 mois d'ancienneté ;
* D'une prise en charge à 100% de votre mutuelle ;
* D'une prise en charge à 75% de votre titre de transport IDF et à 50% hors IDF ;
* D'un accord de participation généreux au bout de 3 mois d'ancienneté ;
* D'un accès au restaurant d'entreprise avec une prise en charge du plateau repas.
 **Déroulement des entretiens :**

* Première prise de contact téléphonique avec la personne en charge du recrutement ;
* Un entretien visio ou sur site avec le manager et si besoin, avec le responsable RH ;
* Possibilité d'un troisième entretien avec les autres responsables du service.
  

Parce que chez CAMECA nous sommes attachés à la diversité et à l'égalité des chances dans nos recrutements, nous étudions à compétences égales, toutes les candidatures qui nous parviennent.

 **Follow Your Curiosity, Unleash Your Creativity, Find Your Passion**  

**Discover your Future with CAMECA (Ametek Group).**

  

Soif de nouvelles aventures et goût pour le défi ? N'hésitez pas à nous envoyer votre candidature !!  

A bientôt chez Cameca!


Qui sommes nous ?


Leader mondial dans la fabrication d’instruments de microanalyse et de métrologie pour la recherche et de control process. Notre société, CAMECA du groupe Ametek, équipe les laboratoires gouvernementaux et universitaires ainsi que les entreprises industrielles de haute technologie du monde entier. Nos instruments mesurent la composition élémentaire et isotopique des matériaux jusqu’à la résolution atomique. Nous répondons aux besoins de caractérisation difficiles les plus complexes dans divers marchés tels que : semi\\-conducteurs, science des matériaux, recherche nucléaire, microélectronique, géochimie, études environnementales et sciences de la vie…  

  

Entreprise de taille humaine avec plus de 360 collaborateurs répartis dans 11 pays, nous sommes actuellement dans un fort contexte de croissance interne.",,https://www.glassdoor.fr/Overview/W-EI_IE441768.htm,https://media.glassdoor.com/sql/441768/cameca-instruments-squarelogo-1535700671319.png,,,,,
go-g048h56hgdVYmXyDAAAAAA==,google,https://fr.linkedin.com/jobs/view/responsable-m%C3%A9thodes-at-groupe-panzani-4153692244?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Responsable méthodes,Groupe PANZANI,Nanterre,2025-02-15,,,,,,,False,,,,,"Leader depuis plus de 70 ans sur ses marchés avec un chiffre d’affaires de 600 Millions d’Euros, le groupe Panzani a su conserver une organisation à taille humaine avec près de 750 collaborateurs, gage de son agilité et de sa capacité à s’adapter.

Rejoignez un groupe français engagé en termes de responsabilité sociétale, tant pour ses consommateurs que pour ses collaborateurs !

Plus que jamais la richesse du groupe Panzani, ce sont les femmes et les hommes qui y travaillent, au travers des valeurs d’optimisme, d’audace, de proximité et de responsabilité. Notre mission « Bien nourrir sème l’avenir » !

Au cœur de nos enjeux produits et process votre mission principale, au sein de notre usine d’environ 150 collaborateurs (90000 tonnes / an), est de garantir :

Le véritable co-pilote aux côtés des Responsables Maintenance avec pour objectifs d’améliorer les activités, et les performances du service.

Améliorer la maintenance préventive afin de garantir la fiabilité et la maintenabilité des équipements.

Développer les méthodes de maintenances afin d’améliorer la maitrise technique et le résultat global.

Grâce à vos compétences, vous :

· Développez et optimisez les plans de maintenance (à court moyen et long termes) en vue d’augmenter la disponibilité des équipements et d’optimiser les coûts de maintenance.

· S’assurez que toutes les activités de maintenance soient planifiées et exécutées de façon optimisée en prenant en compte toutes les contraintes possibles (sécurité, sécurité alimentaire, outils et pièces de rechange disponibles, main-d’œuvre disponible, calendrier de production, gravité d’une panne potentielle...)

· Organisez et participez opérationnellement aux arrêts techniques annuels.

· Intégrez les gammes de maintenance préventive dans l’outil.

· Établissez la nomenclature des biens (découpage arborescent) et le paramétrage de premier niveau dans l’outil GMAO.

· Mettez à jour et exploite les indicateurs de gestion de son activité afin de définir, mettre en place et suivre les plans d’actions prioritaires.

· Gérez les documentations techniques des installations, dossiers, plans, sauvegardes, paramètres et réglages.

· Analysez les systèmes, réalise et intègre les modes opératoires d’intervention technique pour apporter une méthode lors des travaux des techniciens.

Désireux(se) de nous rejoindre ? Vous êtes :
• Niveau Bac+2/3 avec une expérience confirmée dans le poste ou Bac+5 avec une expérience modérée.
• Maîtrisez les domaines mécanique, électricité, pneumatique, hydraulique, et méthode d’analyse et de diagnostic.
• Connaissance des méthodes de la performance industrielle.
• Connaissance des automates et de l’informatique industrielle.
• Connaissance des normes règlementaires.

Le Groupe PANZANI favorise la diversité en matière d’emploi.",,,,,,,,
go-7Dyd1HNidsIjbRQTAAAAAA==,google,https://fr.trabajo.org/offre-3303-8c3fcd3dbd4a6f98e78fe9bc103644ca?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,Cdd/det Charge Qualite Et Industrialisation Ido,Hermès Paris,Pantin,2025-02-13,contract,,,,,,False,,,,,"CDD/DET CHARGE QUALITE ET INDUSTRIALISATION IDO F/HEn bref

Catégorie d'emploi
- Développement, Innovation - Méthodes, Industrialisation
- Years of Experience
- Minimum 3 years
- Contract Type
- Limited contract
- Horaire de travail
- Temps plein
- Lieux
- Kanal
- Société juridique
- HERMES SELLIER
- Date de publication
- 14/10/2024 à 05:07
- À propos de l'équipe

Ancré dans les savoir-faire de la sellerie, métier fondateur de la Maison, Hermès Maroquinerie-sellerie crée, développe et fabrique des collections de produits en cuir et autres matières pour accompagner les clients de la maison à chaque instant. La force de notre modèle artisanal singulier prend sa source dans la rencontre entre des matières authentiques sélectionnées avec exigence et la main des artisans selliers-maroquiniers formée aux savoir-faire d’excellence du métier. HMS emploie aujourd’hui plus de 5300 personnes au sein de ses 22 entités, toutes basées en France.

Le poste en détail
• *Titre **:Chargé Qualité et industrialisation IDO**
• *Statut**: CDD/DETACHEMENT**

Positionnement : Au sein du pôle ADM-IDO de la Division Hermès Maroquinerie Sellerie, le chargé qualité et industrialisation IDO reporte au Responsable Développement & Industrialisation ADM & IDO.
• *Dimensions** **du poste**:

- En lien permanent avec:

- d’une part le Métier IDO et en particulier les équipes Développement et Qualité, le Bureau d’Etude ;
- d’autre part l’équipe HMS du pôle ADM-IDO et en particulier les équipes Supply Chain, Chiffrage Economique, Amélioration Continue et Qualité ;
- mais aussi les sites Façonniers, le Responsable Savoir-Faire & Technique, les Experts, le SAV, les partenaires.
• *Localisation **:Pantin - Bâtiment KANAL - déplacements réguliers sur les sites de fabrication & BOBIGNY.
• *Nature et étendue des activités principales**:

- **QUALITE**
• *Accompagnement audit qualité Bobigny & Site**:

- Accompagner le Chef de Projet Industrialisation & Qualité dans les audits Bobigny & Site.
- Formaliser et partager les comptes rendus d’audits aux sites.
- Suivre avec les sites les actions qualité découlant de ces audits.
• *Suivi des sites & animation des PDCA**:

- S’assurer, en partenariat avec le Responsables SF et Technique, du bon déroulement du plan d’actions mis en œuvre par les sites.
- Participation à la communauté des responsables Qualité IDO via call réguliers.
- Rechercher des solutions d’amélioration et être à l’écoute.
- Être force de proposition pour la gestion des alertes qualité ;
• *Suivi & animation qualité des SAV**:

- Piloter avec les services concernés les indicateurs qualités.
- Analyser les données et mettre en place les actions terrain nécessaires avec les sites.
- Lancer des audits Bobigny & Site au besoin.
• *Réalisation des documents qualités**:

- Rédaction de gamme de contrôle (en lien avec les responsables qualité sites et Métier)
- Rédaction des fiches de contrôle logistiques Bobigny
- Harmonisation des fiches et optimisation des rapports
- **INDUSTRIALISATION PRODUIT**
• *Contrôle & pilotage opérationnel proto & présérie, test TOX/REL**:

- Participer au contrôle des proto & présérie avec le site de fabrication.
- Formaliser les comptes rendus de revues proto & présérie aux sites et collaborateurs du projet.
- Suivre avec les sites les actions qualité découlant de ces présentations.
- Assurer le suivi opérationnel & système informatique (lancement OFs/ODs, inventaire).
• *Animation & pilotage opérationnel des analyses de risque produit**:

- Organiser les instances, définir avec l’équipe l’ordre du jour et formaliser les échanges des analyses de risque qualité produit.
- Lancer la fabrication des essais et/ou produits nécessaires à la levée de risque et piloter la réalisation des tests avec le laboratoire.
- Participer à l’analyse des résultats.
- Communiquer aux acteurs les résultats des tests.
• *Profil et compétences**:

- Bac+5 avec une bonne sensibilité produit et une formation en gestion / pilotage projet ou qualité.
- Excellentes qualités relationnelles, bonne communication orale (prise de parole régulière lors de réunions).
- Organisation, réactivité, méthodologie, rigueur, esprit d’analyse et de synthèse.
- Adaptabilité, curiosité.
- Goût et intérêt pour la technique.
- Maîtrise M3, SGDT.
- Anglais courant.
- Expérience dans des secteurs Cuir, Textile ou dans l’univers de la Pièce Métallique est un plus.
• *Critères de réussite**:

- Satisfaction client.
- Réactivité.
- Indicateurs de production et de qualité.

À propos d’Hermès
- Créateur, artisan et marchand d’objets de haute qualité, Hermès est, depuis 1837, une maison française, familiale et indépendante qui emploie près de 20 000 collaborateurs dans le monde. Animé par un esprit d’entreprendre continu et une exigence constante, Hermès cultive la liberté et l’autonomie de chacu",,,,,,,,
