id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
gd-1009435392489,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009435392489,,Responsable Univers F/H,METRO France,Saint-Denis,2024-09-05,,,,,,,False,,,sponsored,,"**Description de l'entreprise** **M comme METRO France :** Nous avons tous un rôle à jouer dans le développement de notre entreprise. Nous croyons fermement que la diversité de nos équipes est une richesse qui nous permet de grandir et de nous challenger chaque jour !

**Venez révéler le M qui est en vous !**


1er fournisseur omnicanal de la restauration commerciale indépendante en France, avec 400 000 clients professionnels, 99 points de vente (Halles), 20 plateformes logistiques et notre tout premier dépôt de livraison. Nous sommes 9 300 collaborateurs au service des entrepreneurs du goût !

**Ce qui nous tient à cœur ?** La qualité de nos produits, la relation de confiance avec les producteurs et le conseil que nous apportons à nos clients professionnels, en toute proximité.

**NOTRE RAISON D’ETRE :** Donner aux restaurateurs les moyens de faire les bons choix pour que chacun se retrouve autour du bien\\-manger.

**NOTRE PROMESSE RH :** Rejoindre METRO France, c’est l’opportunité de monter en compétences, s’épanouir et grandir au sein d’une entreprise engagée. Vous évoluerez dans un environnement bienveillant et stimulant où vous contribuerez à la performance collective.


Prêt à relever les challenges avec nous ! Postulez !

 **Description du poste** **Votre mission :**


Sous la responsabilité de votre Directeur adjoint F/H, vous développez et optimisez les résultats économiques de votre périmètre en garantissant la satisfaction des Clients.

* **Management d’équipe**


A travers une posture de manager coach, vous fédérez et mobilisez votre équipe pour atteindre les objectifs, tout en garantissant le développement des compétences de chacun.


Vous êtes le relais entre les différents services.

* **Pilotage de l’activité et de la performance**


Vous participez à la définition de la stratégie, la déclinez en plans d’actions et les mettez en œuvre.


Vous réalisez et suivez les Indicateurs de performance et mettez en place les mesures correctives.

* **Produits**


Vous supervisez la bonne tenue de votre univers et vous vous assurez de la disponibilité des produits.


Vous animez votre surface de vente et êtes force de proposition pour mettre en avant les assortiments de votre univers.

* **Commerce**


Vous comprenez et identifiez rapidement les besoins du client pour ajuster votre posture et vos actions.


Vous garantissez au client une expérience d’achat de qualité.


Vous organisez des animations commerciales pour renforcer la relation partenariale.

 **Vous allez vivre chez NOUS :**

* La passion du produit et la proximité avec vos clients, nos partenaires locaux et nos points de vente.
* L’opportunité de réinventer la restauration de demain.
* L’engagement d’un groupe Leader : 30% de parts de marché.
* Une ambiance motivante et bienveillante ponctué de challenges.

 **Qualifications** **Nous allons aimer chez vous :**

* Votre organisation, votre rigueur, vos méthodes et votre envie de travailler en équipe
* Votre expérience du secteur de la distribution ou des métiers du service.
* Votre sens du relationnel, et votre envie de vous dépasser !
* Votre opérationnalité : vous êtes une personne de terrain et aimez les actions variées
* Votre maitrise du Pack office et votre aisance avec le domaine digital

 **Informations supplémentaires** **Pourquoi nous CHOISIR :**

* Vos dimanches seront libres
* Un plan d’intégration complet, une formation continue, un accompagnement quotidien, et des possibilités d’évolution internes
* Un package salarial avantageux : rémunération sur 13 mois \\+ variable sur objectifs \\+ intéressement et participation
* 15% à 18% de remise sur vos achats dans nos Halles METRO
* Congés spéciaux (ancienneté, paternité, menstruel, …)
* Remboursement de 60% du titre de transport \\& aide à la mobilité.

 *Eléments de personnalisation en fonction des Halles*

  

METRO est engagé dans l'inclusion et la non\\-discrimination, et agit ainsi quotidiennement en faveur du handicap, des séniors, de la mixité sociale, de l'égalité entre les femmes et les hommes. Nous recrutons avant tout des personnalités et la diversité au sein de nos équipes est un enjeu majeur car elle est source d’innovation et de performance. Nous sommes certifiés GEEIS.


Certifié depuis \\+ de 10 ans consécutifs, METRO est fier d’être 18ème des entreprises françaises au classement Top Employer Institute et labellisé Universum par les étudiants.


 Pour plus d'informations sur ce que c'est de travailler chez METRO, visitez https://recrutement.metro.fr/",,https://www.glassdoor.fr/Overview/W-EI_IE686429.htm,https://media.glassdoor.com/sql/686429/metro-squareLogo-1712760235595.png,,,,,
gd-1009432073378,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009432073378,,Responsable Qualité Hygiène Sécurité Environnement H/F,Transgourmet,Rungis,2024-09-03,,,,,,,False,,,sponsored,,"### **Titre du poste**


Responsable Qualité Hygiène Sécurité Environnement H/F

### **Mission**


Rattaché(e) au Directeur Général Fruits et Légumes et fonctionnellement à la Direction Nationale QHSE vous êtes en charge de participer à l’animation de la politique QHSE au sein de l'Etablissement.  

  

A ce titre, vos principales missions seront les suivantes :


### **Principales activités**


Animer la politique QHSE et l’activité des interlocuteurs prévention des risques professionnels et qualité/SAV.

* Alerter les Directions Site et QHSE en cas d’écart pouvant présenter un risque sur la politique QHSE de l’entreprise. Etre force de proposition pour faire évoluer le dispositif de suivi QHSE
* Intervenir auprès des autorités relatives à la maîtrise sanitaire et la santé sécurité (Inspection du travail, Carsat, DDPP...).
* Participer à des actions de mesure de la satisfaction clients et être garant du traitement des demandes, des réclamations ainsi que la bonne application des procédures
* Garant de la mise à jour et de la mise en œuvre du plan de maîtrise sanitaire et la bonne application de l’HACCP. Vous serez en charge de la gestion opérationnelle des alertes sanitaires et des non\\-conformités produits

### **Profil**


De formation supérieure initiale Qualité/Méthode ou Hygiène/Sécurité alimentaire ou Qualité/Sécurité/Environnement (Mini Bac \\+ 3\\), vous justifiez d’une expérience significative (au moins 10 ans) sur un poste similaire où vous avez notamment assumé des missions de coordination et d’animation d’équipes transversales.  

Une expérience dans le secteur de la distribution alimentaire (RHF, RHD, prestataires….) ou du frigorifique est attendue.  

  

Vous avez une très bonne connaissance de la réglementation, des outils et méthodes en matière de santé / sécurité et êtes parfaitement rodée au management de projets.  

  

Les qualités attendues pour ce poste sont :  

* Communication, capacité à animer, à convaincre et à conduire le changement
* Pédagogie et animation
* Rigueur et méthode (organisation, planification)
* Esprit de synthèse
* Force de proposition
* Curiosité
* Autonomie

### **Salaire proposé**


A négocier

### **Type de contrat**


Contrat à duree indeterminee

**Localisation du poste**
-------------------------

### **Localisation du poste**


France, Ile\\-de\\-France, Val de Marne (94\\)

### **Ville**


RUNGIS
**Critères candidat**
---------------------

### **Niveau d'études min. requis**


3\\- Licence

### **Niveau d'expérience min. requis**


Supérieur à 10 ans",,https://www.glassdoor.fr/Overview/W-EI_IE846721.htm,https://media.glassdoor.com/sql/846721/transgourmet-squarelogo-1408990304054.png,,,,,
gd-1009416093004,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009416093004,,Coiffeur / Coiffeuse,SAINT ALGUE,Montigny,2024-08-22,,direct_data,monthly,1805.0,2060.0,EUR,False,,,sponsored,,"**Description de l'entreprise**  

Saint Algue, c’est plus de 40 ans de beauté au sein de 300 salons en France. Naturellement moi, la signature de la marque, prend pleinement sa signification dans cet univers chaleureux et accueillant. Son positionnement éco\\-responsable place cette marque bien dans son époque.


L’enseigne Saint Algue fait partie du Groupe Provalliance, leader mondial de la coiffure avec plus de 3 500 salons et boutiques répartis dans 35 pays, et composé de 18 enseignes (Franck Provost, Jean Louis David, The Barber Company …)


Saint Algue positionne les collaborateurs au cœur de sa réussite, stimule leur évolution et les aide à développer leur sens artistique.

**Vous êtes à la recherche de nouvelles opportunités ? Rejoignez nous !**

 **Description du poste**  

Nous recrutons un Coiffeur Passionné et polyvalent qui maitrise tous les types de coupe et techniques.


Doté d’un bon relationnel, vous êtes ambassadeur de notre marque, en adoptant nos codes et nos méthodes, et avez le sens du service client (écoute, disponibilité et bienveillance).

**A nos côtés, devenez un(e) expert(e) grâce à :**

* Un parcours d’intégration complet
* Des formations sur\\-mesure
* Des opportunités de mobilité
* Des opportunités d’évolution de carrière au sein de notre groupe Provalliance.

**En nous rejoignant, nous vous promettons :**

* Des bonus attractifs
* Horaires flexibles et possibilité de travailler sur 4 jours
* Titres restaurant
* L’accès à une plateforme d’avantages (tarifs préférentiels pour des places de cinémas, des parcs d’attraction…)
* Des offres attractives de nos partenaires
* Des valeurs d’entreprise fortes : Passion, Confiance, Créativité et Engagement

  

Notre entreprise est engagée dans le développement d’un environnement inclusif et encourage les candidatures des personnes en situation de handicap.

 **Qualifications** **Diplôme** : CAP

**Expérience :** 1 an minimum

 **Informations supplémentaires** **Nous recherchons un(e) Coiffeur(se) pour notre salon basé au** Centre Commercial Carrefour 36 Rue Colbert Espace Saint Quentin, 78180 Montigny\\-le\\-Bretonneux.

**Salaire** : de 1805€ à 2060€ bruts mensuels et/ou selon profil

**Temps de travail** : 35h à 39h

**Type de contrat** : CDI temps plein",,https://www.glassdoor.fr/Overview/W-EI_IE4915251.htm,https://media.glassdoor.com/sql/4915251/saint-algue-squareLogo-1676993418181.png,,,,,
gd-1009069453069,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009069453069,,Technicien Applicateur Hygiéniste H/F,AS DE PIC,Paris,2024-08-19,,direct_data,monthly,2100.0,2200.0,EUR,False,,,sponsored,,"**Vous êtes à la recherche d’une mission intrigante ? Vous avez l’instinct chasseur ? Vous aimez vous sentir utile et reconnu ? Ce poste est fait pour vous.**

Depuis 2001, AS DE PIC apporte la sérénité dans la maîtrise des nuisibles et ce, grâce à une équipe passionnée, efficace et honnête. Vous aussi, devenez l’un de ses acteurs !

AS DE PIC recherche un technicien hygiéniste itinérant dans le **secteur de PARIS** pour une **prise de poste dès que possible.**

**Avantages :**

* Équipe ouverte et à l'écoute
* Véhicule de service
* Carte essence
* Téléphone professionnel
* Formation complète à nos méthodes (4 semaines)
* Heures supplémentaires majorées
* Mutuelle
* Indemnité repas
* Intéressement

**Missions :**

Le salarié est placé sous la responsabilité hiérarchique directe du Responsable Technique et Commercial.

* ***Dératisation et désinsectisation***

\\- Réaliser le diagnostic de l’infestation sur la base des observations effectuées chez le client et des discussions avec celui\\-ci.

\\- Mettre en place les traitements préventifs et curatifs contre les rongeurs et les insectes en fonction du diagnostic réalisé.

\\- Mettre en place les actions préventives structurelles (rebouchage trous, grillages, etc.) en accord avec le client et le responsable technique et commercial.

\\- Prodiguer des conseils au client (rangement, organisation, propreté) pour améliorer l’efficacité du traitement en place.

* ***Matériel et transport***

\\- S’assurer du bon fonctionnement du matériel d’application des traitements.

\\- Recharger régulièrement le stock personnel de produits rodenticides et insecticides, ainsi qu’en matériaux nécessaires aux actions préventives structurelles (mousse expansive, mortier, etc.).

\\- S’assurer de l’entretien et du bon fonctionnement du matériel de transport (révision, changement pièces, etc.).

* ***Suivi administratif***

\\- S’assurer du remplissage précis et détaillé des bons d’interventions lors du passage chez le client.

\\- S’assurer de la bonne transmission des bons d’intervention au client.

\\- S’assurer de la bonne transmission des bons d’intervention au responsable technique et commercial.

\\- Communiquer en temps réel au Responsable Technique et Commercial l’ensemble des modifications des plannings d’interventions, des retours clients qui l’exigent et de toute information nécessaire à la satisfaction du client

**Type de contrat :**

* CDD de 6 mois renouvelable
* 35h \\+ heures supplémentaires
* Rémunération : à partir de 1800€ brut/selon profil

**Prérequis :**

* Obligatoire : Permis B
* Débutants acceptés
* Niveau Bac
* Vous êtes à l’aise avec les outils informatiques et la pratique du français

**Curieux? Sur nos pages LinkedIn et Youtube vous trouverez un aperçu des différents challenges passionnants que vous pourrez avoir à relever en rejoignant les équipes AS DE PIC :**

**https://www.linkedin.com/company/asdepic/**

**https://www.youtube.com/channel/UCYtaSRRm14urNxzuT6Apt\\-w?app\\=desktop**

Type d'emploi : Temps plein, CDD

Rémunération : 2 100,00€ à 2 200,00€ par mois

Horaires :

* Disponible le week\\-end
* Du lundi au vendredi
* Heures supplémentaires

Question(s) de présélection:

* Avez\\-vous bien lu l'annonce dans son intégralité avant de candidater ?

Lieu du poste : Déplacements fréquents

Date de début prévue : 23/09/2024",,https://www.glassdoor.fr/Overview/W-EI_IE1126473.htm,https://media.glassdoor.com/sql/1126473/as-de-pic-squarelogo-1454670759424.png,,,,,
gd-1009390131786,glassdoor,https://www.glassdoor.fr/job-listing/j?jl=1009390131786,,Architecte Radar multivoies Air-Air H/F,MBDA France,Le Plessis-Robinson,2024-08-01,,,,,,,False,,,sponsored,,"Rejoignez la direction **Engineering** qui soutient nos programmes dans la conduite des activités d’ingénierie et des essais, qui met en œuvre les méthodes d’optimisation de notre excellence technique et qui garantit un service optimal auprès de nos clients !


Vous êtes intégré au sein du département **Senseurs Radio Fréquence (RF)** en tant qu'Architecte Radar multivoies pour le domaine Air\\-Air et serez localisé sur le plateau métier.


Vous travaillerez en étroite collaboration avec les équipes métiers MBDA (senseurs RF, traitement d'image, electrical engineering, les équipes Projet, les Responsables Maîtrise d'Ouvrage (Responsables projet),les sous\\-traitants RF externes (Thales…) ainsi que des PME et laboratoires partenaires.

  

En tant qu'**Architecte Radar multivoies Air\\-Air**, votre rôle consistera à piloter la conception d’un démonstrateur Radar Air\\-Air multivoie.


A ce titre vous :

* Encadrez les activités technique autour du démonstrateur Radar Air\\-Air.
* Garantissez la conformité/compatibilité/ des résultats d’études et des outils de modélisation associés
* Supervisez les travaux de prototypage et d'essais, en étant garant de la performance de la maquette
* Organisez le planning des activités RF ainsi que le budget associé pour atteindre les objectifs fixés.


En parallèle, vous assurerez un pilotage fonctionnel des ingénieurs d’étude/développement impliqués sur les travaux du domaine « Air\\-Sol ».


En tant que référent **Radar multivoies Air\\-Air**, vous conduirez des études techniques et d'expertise pour soutenir les programmes en développement.

  

De formation ingénieur généraliste ou équivalent vous justifiez de **10 ans d'expérience** dans le domaine des études et du design d'équipements complexes (RF et/ou électronique).


Vous disposez de connaissances en traitement du signal et radiofréquence. Les connaissances en électronique et mathématiques appliquées seraient un plus.


Doté(e) d'une bonne culture technique, vous êtes reconnu(e) pour votre capacité d'analyse, de synthèse et pour votre rigueur.


Vous appréciez travailler en équipe et démontrez de bonnes capacités d'animation et de conviction.


Compte tenu de l’environnement international de l’entreprise, vous disposez d'un bon niveau d’anglais.

**Les défis technologiques de l’industrie de défense vous motivent ? Envoyez\\-nous votre candidature !**

  

Expertise technique


Développement de nouvelles technologies de pointe",,https://www.glassdoor.fr/Overview/W-EI_IE36412.htm,https://media.glassdoor.com/sql/36412/mbda-squareLogo-1681292345443.png,,,,,
