id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description
in-9aba5acf15550e8d,indeed,https://fr.indeed.com/viewjob?jk=9aba5acf15550e8d,https://enstaparis.recruitee.com/o/chef-de-cabinet?source=Indeed,Chef de cabinet,ECOLE NATIONALE SUPERIEURE DE TECHNIQUES AVANCEES,"Palaiseau, A8, FR",2025-02-19,fulltime,,,,,,False,,,,,"**Contexte :**

**ENSTA** est un établissement d’enseignement supérieur et de recherche sous tutelle du ministère des Armées. L’école a pour mission la formation d’élèves ingénieurs civils et militaires, dont les ingénieurs de l'armement et les ingénieurs des études et techniques de l'armement, ainsi que des cadres et docteurs hautement qualifiés pour les secteurs public et privé, en particulier dans les domaines de la défense et de la sécurité, des transports, de l'énergie, des activités maritimes, du numérique et des technologies de pointe.

 **ENSTA** accompagne par sa recherche, son innovation et son offre de formation la transformation des grands secteurs stratégiques nationaux répondant ainsi aux enjeux de souveraineté nationale. Elle dispose de **3 unités de formation et de recherche (UFR) organisées autour de 9 laboratoires de recherche (UER)** qui mènent une recherche appliquée en relation étroite avec l’industrie.

  

ENSTA est **membre fondateur de l’Institut Polytechnique de Paris (IP Paris)**. Dans le cadre d’IP Paris, l’école participe aux activités des centres interdisciplinaires notamment du **centre interdisciplinaire d'études pour la Défense et la Sécurité** (CIEDS, soutenu par le ministère des armées et l’agence de l’innovation de défense (AID)). Elle est à l’origine de la **création du** **Centre interdisciplinaire Mers \\& Océans**, inauguré en janvier 2025\\. Des chercheurs de l’école travaillent également en collaboration dans le cadre d'études portées par les centres Hi\\-Paris, lauréat en 2024 IA Cluster, E4C ou E4H notamment.

 **ENSTA** résulte de la fusion le 1er janvier 2025 d’ENSTA Paris et d’ENSTA Bretagne. Son siège est situé à Palaiseau (91\\), sur le campus de Paris\\-Saclay et elle a un autre campus à Brest. Elle met en place une nouvelle formation d’ingénieur unifiée sur les deux campus (Paris\\-Saclay et Brest) à la rentrée académique 2026/2027\\.

  

Rejoindre l'école, c'est intégrer un **établissement engagé pour la parité et l'égalité professionnelle, la diversité et l'accompagnement de ses agents en situation de handicap**, dès le recrutement et tout au long de la carrière. Afin de préserver le bien\\-être au travail, l'école mène une politique active en matière de conditions de travail, reposant notamment sur un juste équilibre entre vie personnelle et vie professionnelle.

**Missions principales :**


Le Chef ou la Cheffe de cabinet est le pivot de l’organisation de la direction générale : il ou elle apporte une assistance organisationnelle, contribue au bon déroulement des activités de la direction générale et assure une interface à l’interne et à l’externe.


Le/la titulaire du poste est chargé/e de :

* Assurer le secrétariat de la Directrice générale et du Président du Conseil d’administration pour son activité à l’ENSTA
* Veiller à la cohérence du fonctionnement des instances notamment en proposant et mettant en œuvre le calendrier des réunions institutionnelles et traiter et diffuser des informations de communication institutionnelle
* En appui au président et à la Directrice générale, organiser et mettre en œuvre le Conseil d’administration : recenser auprès des directions et services les dossiers techniques, relire, harmoniser les documents, concevoir les supports de présentation, préparer les projets de délibération
* Assurer l’organisation, la préparation et le suivi des réunions de direction
* Assurer la gestion budgétaire de la direction générale
* Relire, pré\\-valider et gérer les parapheurs électroniques mis à la signature de la Directrice générale
* Animer le réseau métier des assistantes et gestionnaires en poste dans les directions et services par des informations régulières et par l’accueil et la formations des nouveaux recrutés, coordonner l’activité pour assurer une continuité de service au sein de l’établissement.

**Activités annexes :**

* Être en relation avec les organismes extérieurs afin de répondre à leurs sollicitations vis\\-à\\-vis de la direction générale
* Assurer en lien avec la responsable qualité, la consolidation et le suivi des indicateurs et jalons du COP
* Participer à la démarche Qualité de l’établissement, notamment via la rédaction et la mise à jour des procédures, le renseignement et le suivi des indicateurs.
* Contribuer à la démarche RSE dans le cadre de ses missions et de ses activités au sein de l’Ecole.

**Postes ouverts aux candidats** **:**
* fonctionnaire de catégorie B
* agent contractuel (*emploi pérenne ; CDD de 1 à 3 ans renouvelable*)

**Durée d’affectation souhaitée : 3 à 5 ans**

**Date de prise de fonctions souhaitée : 1er juin 2025**

**Rémunération** **:**

* fonctionnaires : selon les conditions statutaires (RIFSEEP – CIA)
* contractuels : en fonction de l'expérience professionnelle sur des postes de niveau équivalent

**Lieu de travail** : ENSTA, Campus Paris\\-Saclay, 828 boulevard des Maréchaux, 91762 Palaiseau Cedex


Poste à temps complet (25 jours de congés annuels, 18 RTT annuels)

**Avantages :**

* Transports (participation forfaitaire de l’employeur à hauteur de 75 %)
* Possibilité de télétravail (après accord du manager et dépôt d’une demande)
* Subvention employeur au restaurant administratif et à la cafétéria de l’établissement
* Comité d’action sociale (événements, animations proposées au personnel, …)
* Couverture sociale des agents du ministère des Armées

**Aménagement du poste de travail** : tous nos postes sont ouverts aux candidats en situation de handicap.

**Recrutement inclusif** : ENSTA s’engage à un recrutement favorisant l’égalité, la diversité et l’inclusion. Toutes les candidatures sans aucune distinction (âge, handicap, sexe, nationalité, religion, orientation sexuelle…) ont leur place dans notre processus de recrutement.

 **Niveau de formation et/ou expérience requis :**


Bac \\+2 avec expérience significative

**Connaissances :**

* Milieu de l’enseignements supérieur et de la recherche
* Organisation et fonctionnement d’un établissement public d’enseignement supérieur et de recherche
* Techniques d’assistanat

 **Savoir\\-faire :**

* Utiliser des outils de bureautiques (Word, Excel
* Savoir planifier et respecter les délais
* Rédiger des documents
* Evaluer et prioriser les besoins
* Savoir gérer les aléas
* Organiser une réunion
* Diffuser une information, une publication

 **Savoir être :**

* Qualités relationnelles
* Disponibilité
* Discrétion, sens de la confidentialité
* Sens de l’organisation, méthode
* Réactivité, capacité à gérer le stress
* Rigueur et fermeté
* Esprit d’initiative
* Capacité d’adaptation, polyvalence",,https://fr.indeed.com/cmp/Ecole-Nationale-Superieure-De-Techniques-Avancees-2,,,,,,
in-e3d9fc803c7e1498,indeed,https://fr.indeed.com/viewjob?jk=e3d9fc803c7e1498,https://jobs.vinci.com/fr/job/-/-/1440/22194964416,Technicien de maintenance CVC F/H,VINCI,"Paris, A8, FR",2025-02-19,,,,,,,False,,,,,"VINCI Facilities IDF Tertiaire recrute un(e) Technicien(ne) de maintenance H/F, pour l'une de ses entreprises, spécialisée dans la maintenance Multi\\-technique et le Facility management d’établissements de sites tertiaires (CVC, électricité, plomberie, etc.).


**Localité du site** : Paris 7



Sous la responsabilité du Responsable d'Affaires, vous assurez les missions suivantes :


* Garantir respect des conditions contractuelles : gestion budgétaire et documentaire, mise en œuvre des procédures, méthodes, organisation et reporting sur son périmètre,
* Animer et participer aux réunions sur son site pour chaque domaine de prestation en faisant preuve de force de proposition,
* Etre l’interlocuteur privilégié du client sur site
* Piloter ses équipes et s’assure de la qualité de la prestation des équipes intérimaires et sous\\-traitantes
* Participer au développement des compétences individuelles et collectives
* Rédiger des documents internes;
* Travailler au quotidien sur la GMAO et les outils nécessaires au fonctionnement du contrat;
* Consolider les documents d’intervention (procédures, compte\\-rendu d’intervention);
* Appliquer les règles et procédures de maintenance et de sécurité;
* S'assurer de l’état du stock nécessaire à l’élaboration de ses principales missions;


Maitrise de POWER BI

 **Profil attendu** :



Formation technique CAP/BEP à BAC\\+2 en électrotechnique, génie climatique ou équivalent  

Expérience dans la maintenance multi technique de minimum 3 ans  

Excellentes bases en plomberie, électricité, serrurerie, CVC  

Maitrise des outils de GTB et GMAO.



Votre esprit de service, rigueur, autonomie et adaptabilité sont des atouts majeurs pour réussir à ce poste.

 **Pourquoi nous rejoindre ?** **Pourquoi nous rejoindre ?**



/!\\\\ En nous rejoignant, vous bénéficierez des avantages suivants :



Prime participation



Prime d'intéressement



Prime de fin d'année



Plan d'épargne de groupe (PEG) avec abondement



Forfait mobilité douce



Tickets restaurants


**Notre force** : une envie partagée de réussir et un réseau d’entreprises vous permettant de bénéficier d’expertises diverses et d’une solidarité au quotidien.



Venez exprimer vos talents, nous saurons vous accompagner !



Rejoignez nos équipes dynamiques et passionnées, où l'innovation, l'entraide et l'épanouissement professionnel sont au cœur de notre succès !


Dans un monde en évolution permanente, VINCI Energies accélère la transition environnementale en concrétisant deux mutations majeures, numérique et énergétique. Ses équipes déploient des technologies et des solutions multitechniques sur mesure, de la conception à la réalisation, l'exploitation et la maintenance. Ancrées dans leurs territoires, agiles et innovantes, ses plus 2 000 entreprises sont au cœur des choix énergétiques de leurs clients, de leurs infrastructures et de leurs process pour les rendre chaque jour plus fiables, plus efficients et plus durables. VINCI Energies vise une performance globale, attentive à la planète, utile aux hommes et solidaire des populations.",Construction,https://fr.indeed.com/cmp/Vinci,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/142b1f6d2bde8deb404436d3f839f3dc,https://www.vinci.com,1973 bd de la Défense CS 10268 92757 Nanterre Cedex - France,"10,000+",more than $10B (USD),
in-a12ff61e6c2e0c05,indeed,https://fr.indeed.com/viewjob?jk=a12ff61e6c2e0c05,https://www.hellowork.com/fr-fr/emplois/62072857.html,Responsable de Magasin H/F,Hellowork,"Saint-Maximin, HDF, FR",2025-02-19,,,,,,,False,,,,,"L'Incroyable Saint\\-Maximin \\- 60 CDI
Résumé de l'offre


Bac \\+3, Bac \\+4


Distribution • Commerce de gros


Exp. 1 à 7 ans


Exp. \\+ 7 ans


**La qualité, tous les jours.**

Les missions du poste


Avec l appui de votre responsable de secteur :  

  

vous prenez en charge la responsabilité du point de vente  

  

vous dynamisez votre surface de vente en analysant vos ventes et en commandant les produits en fonction de celles\\-ci.  

  

vous mettez en oeuvre dans votre magasin nos méthodes de travail et de mise en valeur du produit en parfaite autonomie  

  

Vous analysez et optimisez les ventes, gérez les stocks  

  

Vous assurez la mise en place des opérations commerciales  

  

vous êtes garant des résultats de votre magasin,  

  

vous respectez et faites respecter les basiques métiers (réception, approvisionnement, gestion des stocks, affichage des prix, propreté),  

  

Vous contrôlez la conformité de la livraison et veiller à la bonne installation et présentation des produits  

  

vous assurez les remontées d informations et les mouvements de fonds,  

  

Vous assumez la responsabilité des caisses, contrôlez la démarque, gérez les réclamations client  

  

vous animez et motivez une équipe de 11 à 14 personnes (recrutement, formation, information, planning, entretien individuel) et optimisez la qualité de l accueil et du service client.  

  

vous faites vivre les valeurs, l ambition et le concept de notre enseigne au travers de vos actions.  

Le profil recherché


De formation Bac \\+2 minimum, vous disposez déjà d une expérience significative dans un poste d'encadrement dans laquelle vos talents de manager ont été reconnus.  

  

Vous êtes commerçant, gestionnaire et autonome,  

  

Vous n aimez pas la routine, cultivez l esprit d équipe et avez le goût du challenge !  

  

Vous êtes passionné(e) et avez le goût du défi. Alors rejoignez une enseigne « Incroyable » et dynamique
Les raisons de nous rejoindre
  
Parking gratuit à proximité  

Bonne mutuelle  

Paiement des heures supplémentaires  

Temps plein  

Bonne ambiance de travail, écoute, partage des idées

  
Bienvenue chez L'Incroyable


Reconnue par le magazine CAPITAL comme LA Meilleure enseigne pour sa qualité de service\\-client, L'INCROYABLE, spécialisé en décoration et équipement de la maison, est une enseigne à taille humaine qui compte aujourd'hui 40 magasins en France.  

  

Les valeurs familiales guident le fonctionnement interne au quotidien. Écoute, partage, prise en compte de la créativité et des avis de chacun... ici, l'esprit d'entreprise, c'est d'abord le respect de tous et l'esprit de famille.  

  

En permanence, nous sommes à la recherche du parfait équilibre entre le prix et la qualité. Chez L'INCROYABLE, il est permis de craquer, de se faire plaisir, d'être spontané(e). C'est pourquoi, nous accordons énormément d'importance au profil de nos collaborateurs. Sourire, accueil et attitude commerciale sont les maîtres mots de nos valeurs en magasin afin de satisfaire toujours mieux notre clientèle.  

Infos complémentaires


tickets restaurant, mutuelle, prévoyance",,https://fr.indeed.com/cmp/Hellowork,,https://www.hellowork.com,Rennes,201 to 500,,
in-a4ba24f62d4dae76,indeed,https://fr.indeed.com/viewjob?jk=a4ba24f62d4dae76,https://vygon-career.talent-soft.com/offre-de-emploi/emploi-ajusteur-outilleur-mouliste-h-f_462.aspx,Ajusteur - outilleur - mouliste H/F,Vygon,"Écouen, A8, FR",2025-02-19,,,,,,,False,,,,,"Dans le cadre de notre développement, nous recherchons notre futur(e) **Ajusteur \\- outilleur \\- mouliste F/H.**


Au sein d'une équipe de 6 personnes, rattaché(e) au Responsable maintenance moules, vous aurez pour mission le maintient en état de fonctionnement les moules de production.

  

Dans ce cadre, et en interaction avec le bureau d'étude, les équipes R\\&D, l'atelier Injection, vous serez en charge de :

* Définir la méthode de contrôle et d’ajustement, et réaliser les plans éventuels nécessaires à ces opérations
* Ajuster, monter et contrôler des pièces mécaniques en respectant des plans, des spécifications et des tolérances.
* Réaliser des opérations à main et machine (polissage, perçage, préparation de pièces) qui s’intègrent dans des activités d’ajustage et de montage.
* Mettre en œuvre les pièces et usiner sur machine outils : percer, tarauder ; rectifier, rainurer ;dans le respect des normes et des tolérances.
* Assurer la mise au point de l’ensemble monté, après contrôle.
* Assurer l’entretien de niveau 1 des machines.
* Montage et ajustage de moules :  

	+ Réalisation de pièces usinées (tournage, fraisage, rectifications, soudure)
	+ Réalisation des ajustements entre éléments, sous\\-ensembles et carcasses
	+ Réalisation des finitions pièces provenant de l’usinage état de Surface (sablage/polissage),
marquage, repérage
* Réaliser les contrôles dimensionnels et/ou fonctionnels
* Participer à la validation et à la mise au point des outillages
* Réaliser la maintenance préventive et curative sur moule en cours de production.

 *Pourquoi nous rejoindre ?*

  

Vous intégrez un Groupe indépendant, familial ET international tout en travaillant dans des équipes à taille humaine !

  

Nous sommes situés à seulement 20 minutes de gare du Nord (une navette est à disposition des collaborateurs Ligne H Gare Ecouen/Ezanville \\- site Vygon).

  

Mutuelle attractive

  

RTT et Compte Epargne Temps

  

Accord d’intéressement

  

Restaurant d’entreprise

  

CSE vous donnant l’accès à plusieurs avantages (chèques vacances, etc), places en crèche, et autres

  

Un programme d’Onboarding pour vous accompagner lors de votre intégration

  

Des formations à votre disposition pour vous continuer à vous développer

  

Des évènements entreprise autour d’un cadre verdoyant.


### **Profil**


* De formation Bac professionnel Ajusteur, Technicien Outilleur, CQPM Outilleur Mouliste ou équivalent, vous justifiez d’une expérience de 3 ans minimum, idéalement acquise dans le secteur de la plasturgie,
* Vous êtes une personne dynamique, rigoureuse et méticuleuse,
* Votre capacité à vous adapter rapidement aux nouveaux défis seront des atouts précieux.
* Vous êtes animé(e) par l'esprit d'équipe ?

 **Rejoignez\\-nous et contribuez à notre succès !**


**Localisation du poste**
-------------------------

### **Localisation du poste**


France, Ile\\-de\\-France, Val d'Oise (95\\)

### **Lieu**


ECOUEN
**Critères candidat**
---------------------

### **Niveau d'études min. requis**


2\\- Baccalauréat

### **Niveau d'expérience min. requis**


2\\-5 ans",,https://fr.indeed.com/cmp/Vygon,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/604eb32bb23b3f8b9ab3a2a4597b6a92,https://www.vygon.fr/,8 rue de Paris - 95440 Ecouen ,"1,001 to 5,000",$100M to $500M (USD),Notre ambition? Fournir aux personnels soignants des dispositifs médicaux fiables & innovants afin d’offrir aux patients la meilleure qualité de soins possible dans des conditions de sécurité optimale
in-351d55027f650e4d,indeed,https://fr.indeed.com/viewjob?jk=351d55027f650e4d,https://iablgs.fa.ocs.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/requisitions/preview/172,Front Desk Receptionist,INSEAD,"Fontainebleau, A8, FR",2025-02-19,fulltime,,,,,,False,,,,,"Le Département Campus Services de l’INSEAD veille au bon fonctionnement et à la gestion des campus mondiaux de l’école. Il fournit une gamme de services essentiels, tels que la gestion des installations, la restauration, le logement et la sécurité, garantissant un environnement confortable et sûr pour les étudiants, le personnel et les visiteurs.


L'INSEAD recherche un/une **Réceptionniste** pour rejoindre notre équipe **Campus Services** . Il s'agit d'un poste à temps plein, à durée indéterminée basé sur notre Campus Europe à **Fontainebleau.**

**À propos du poste**

Le/La réceptionniste participe à la préparation des séjours de groupe et assure un excellent service aux clients dès leur arrivée, tout au long de leur séjour et jusqu'à leur départ, garantissant une expérience de check\\-in/check\\-out fluide et efficace, en gérant les divergences et les problèmes de manière efficace et professionnelle. Il/Elle assure la sécurité des bâtiments et des clients.


Le titulaire du poste relèvera du Responsable de la réception.


**Votre rôle au sein de l’équipe**

**Service à la clientèle :**

* Accueillir les clients dans les 2 hôtels INSEAD.
* Préparer les arrivées et les départs.
* Présenter et expliquer les services des hôtels, du campus et les informations générales.
* Gérer le standard téléphonique des appels internes et externes entrants.
* Recevoir et suivre les demandes et plaintes des clients.
* Chercher des solutions et prendre des initiatives.
* Fournir un service de conciergerie (réservations de taxis et de restaurants, informations touristiques et sur le campus).
* Superviser la propreté et l'aménagement du hall, de la salle des bagages et du back\\-office.
* Collaborer avec le responsable de l'entretien ménager.

**Opérations :**

* Vérifier les détails des réservations (dates, segment, tarif, méthode de paiement ; besoins spéciaux).
* Attribuer les chambres.
* Préparer les cartes\\-clés et les formulaires d'information des invités.

**Facturation et gestion de la caisse :**

* Imputer les dépenses/débours (nettoyage à sec, bar/repas, taxis, etc.) aux comptes des clients dans le PMS.
* Gérer les paiements des clients (espèces/carte de crédit) et la facturation.
* Suivre les factures, les proformas, les annulations et les non\\-présentations.
* Vérifier les fonds de caisse quotidiennement.

**Demandes de réservation :**

* Répondre aux demandes de réservation par email et téléphone en temps opportun.
* Envoyer les détails de confirmation.

**Sécurité des clients :**

* Maîtriser les procédures d'évacuation et le système de détection d'incendie.
* Vérifier les allées et venues dans les hôtels et signaler les situations ou comportements anormaux.
* Établir des rapports d'activité des incidents et les partager avec l'équipe suivante.

**Le profil idéal**

* Diplôme de premier cycle et expérience professionnelle dans l'hôtellerie.
* Expérience dans un hôtel, à la réception ou dans un poste en contact avec la clientèle.
* Fort esprit d'équipe.
* Orientation client.
* Bon communicant.
* Compétences en service à la clientèle.
* Capacité à collaborer efficacement.
* Sens de l'organisation.
* Bonne présentation.
* Maîtrise de l'anglais parlé.
* Compétences en informatique et Pack Office, connaissance de PROTEL ou d'autres systèmes PMS.

**Nous vous prions de bien vouloir soumettre votre candidature accompagnée d’un CV en anglais.**",,https://fr.indeed.com/cmp/Insead,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/f09bff44c4c7778232c80ffe2d05bc8d,https://www.insead.edu,"FONTAINEBLEAU CEDEX, FR","501 to 1,000",$5M to $25M (USD),
